Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments
4NL2,1South,27-Jun-21,18,2993,0,0,84.8,80.6,78.6,1364,81.7,85,80.2,78.3,1373,32,0,0,36,0,0,0,68,1,Gen-Gard,
4NL2,1South,28-Jun-21,19,2993,0,0,85,80.2,78.3,1365,81.2,84.1,79.7,77.9,1370,44,0,0,52,0,0,0,96,0,,
4NL2,1South,29-Jun-21,20,2993,0,0,84.1,79.7,77.9,1379,81.7,84.6,79.7,77.5,1438,43,0,0,48,0,0,0,91,0,,
4NL2,1South,30-Jun-21,21,2991,1,1,84.6,79.7,77.5,1455,81.2,84.7,79.2,77.1,1458,51,0,0,29,0,0,0,80,0,,
4NL2,1South,1-Jul-21,22,2989,0,2,84.7,79.2,77.1,1473,81,83.7,78.6,76.8,1531,53,0,0,41,0,0,0,94,0,,
4NL2,1South,2-Jul-21,23,2987,0,2,83.7,78.6,76.8,1545,79.8,84.2,77.2,76.5,1614,57,0,0,32,0,0,0,89,0,,
4NL2,1South,3-Jul-21,24,2987,0,0,84.2,77.2,76.5,1622,80.4,84.3,77.4,76.1,1707,42,0,0,24,0,0,0,66,0,,
4NL2,1South,4-Jul-21,25,2986,0,1,84.3,77.4,76.1,1719,81.7,87.9,77.6,75.8,1800,51,0,0,27,0,0,0,78,0,,
4NL2,1South,5-Jul-21,26,2982,0,4,87.9,77.6,75.8,1813,82.9,89.6,77.5,75.5,1958,76,0,0,37,0,0,0,113,0,,
4NL2,1South,6-Jul-21,27,2979,1,2,89.6,77.5,75.5,1990,82.6,89.2,78.3,75.1,2116,98,0,5,42,0,0,0,145,0,,
4NL2,1South,7-Jul-21,28,2977,0,2,89.2,78.3,75.1,2120,81.5,88.7,78,74.7,2121,93,0,2,32,0,0,0,127,0,,
4NL2,1South,8-Jul-21,29,2977,0,0,88.7,78,74.7,2195,78.1,81,75.7,74.2,1931,74,0,0,22,0,0,0,96,0,,
4NL2,1South,9-Jul-21,30,2976,0,1,81,75.7,74.2,1933,77.5,80,75.8,73.7,1590,96,0,2,37,0,0,0,135,0,,
4NL2,1South,10-Jul-21,31,2974,0,2,80,75.8,73.7,1590,76.6,78.1,75.4,73.2,1970,80,0,2,44,0,0,0,126,0,,
4NL2,1South,11-Jul-21,32,2973,0,1,78.1,75.4,73.2,1997,76.4,78.7,75.7,72.7,1970,77,0,2,57,0,0,0,136,0,,
4NL2,1South,12-Jul-21,33,2971,0,2,78.7,75.7,72.7,1950,77,79.2,75.4,72.2,1955,76,0,0,85,0,0,0,161,0,,
4NL2,1South,13-Jul-21,34,2968,1,2,79.2,75.4,72.2,1935,78.5,83.5,75.4,71.7,2075,56,0,0,70,0,0,0,126,0,,
4NL2,1South,14-Jul-21,35,2963,2,3,83.5,75.4,71.7,2094,79.3,83.9,75.4,71.4,2257,69,0,0,60,0,0,0,129,0,,
4NL2,1South,15-Jul-21,36,2962,0,1,83.9,75.4,71.4,2324,77.3,79.7,75.2,71.3,2060,64,0,0,43,0,0,0,107,0,,
4NL2,1South,16-Jul-21,37,2961,0,1,79.7,75.2,71.3,1955,77.1,79.7,74.4,71.3,2254,56,0,0,17,0,0,0,73,0,,
4NL2,1South,17-Jul-21,38,2959,0,2,79.7,74.4,71.3,2342,77,81.4,73,71.2,2219,54,0,0,7,0,0,0,61,0,,
4NL2,1South,18-Jul-21,39,2956,0,3,81.4,73,71.2,2196,78.1,84.1,74.4,71.1,2186,46,0,0,4,0,0,0,50,0,,
4NL2,1South,19-Jul-21,40,2954,0,2,84.1,74.4,71.1,2218,79.3,84.9,74.9,71,2267,41,0,0,7,0,0,0,48,0,,
4NL2,1South,20-Jul-21,41,2948,6,0,84.9,74.9,71,2279,80.3,86.6,74.7,70.9,2366,52,0,0,8,0,0,0,60,0,,
4NL2,1South,21-Jul-21,42,2948,0,0,86.6,74.7,70.9,2386,79.6,87.4,74.6,70.9,2413,48,0,0,8,0,0,0,56,0,,
4NL2,1South,22-Jul-21,43,2947,0,1,87.4,74.6,70.9,2443,80.9,89.3,74.5,70.8,2687,46,0,0,46,0,0,0,92,0,,
4NL2,1South,23-Jul-21,44,2944,3,0,89.3,74.5,70.8,2703,81.6,89,74.8,70.7,2818,64,0,0,4,0,0,0,68,0,,
4NL2,1South,24-Jul-21,45,2944,0,0,89,74.8,70.7,2859,84.3,92.4,76.7,70.6,3141,59,0,0,12,0,0,0,71,0,,
4NL2,1South,25-Jul-21,46,2943,0,1,92.4,76.7,70.6,3126,82.4,89.7,74.5,70.5,2903,59,0,0,4,0,0,0,63,0,,
4NL2,1South,26-Jul-21,47,2937,6,0,89.7,74.5,70.5,2908,81.6,89.1,74,70.5,2971,47,0,0,3,0,0,0,50,0,,
4NL2,1South,27-Jul-21,48,2937,0,0,89.1,74,70.5,3018,81.4,88.7,74.1,70.4,3059,57,0,0,3,0,0,0,60,0,,
4NL2,1South,28-Jul-21,49,2936,0,1,88.7,74.1,70.4,3078,83.8,92,76.6,70.3,3478,58,0,0,1,0,0,0,59,0,,
4NL2,1South,29-Jul-21,50,2934,2,0,92,76.6,70.3,3547,83,90.3,77.4,70.2,3241,46,0,0,1,0,0,0,47,0,,
4NL2,1South,30-Jul-21,51,2934,0,0,90.3,77.4,70.2,3157,77.3,81.1,74,70.2,2934,44,0,0,3,0,0,0,47,0,,
4NL2,1South,31-Jul-21,52,2934,0,0,81.1,74,70.2,2954,76.2,79.9,73.7,70.1,3151,35,0,0,2,0,0,0,37,0,,
4NL2,1South,1-Aug-21,53,2933,0,1,79.9,73.7,70.1,3111,78,83.4,73.7,70,3224,46,0,0,3,0,0,0,49,0,,
4NL2,1South,2-Aug-21,54,2931,0,2,83.4,73.7,70,3221,76.5,80.8,73.5,69.9,3226,43,0,0,4,0,0,0,47,0,,
4NL2,1South,3-Aug-21,55,2931,0,0,80.8,73.5,69.9,3228,77.7,82.6,73.5,69.8,3270,41,0,0,2,0,0,0,43,0,,
4NL2,1South,4-Aug-21,56,2930,0,1,82.6,73.5,69.8,3285,78.5,84,73.2,69.8,3344,42,0,0,3,0,0,0,45,0,,
4NL2,1South,5-Aug-21,57,2928,0,2,84,73.2,69.8,3354,77,81.6,73.4,69.7,3222,49,0,0,4,0,0,0,53,0,,
4NL2,1South,6-Aug-21,58,2928,0,0,81.6,73.4,69.7,3234,78.9,84.6,73.5,69.6,3379,54,0,0,2,0,0,0,56,0,,
4NL2,1South,7-Aug-21,59,2926,0,2,84.6,73.5,69.6,3411,80.8,88.5,75.3,69.5,3766,64,0,0,2,0,0,0,66,0,,
4NL2,1South,8-Aug-21,60,2926,0,0,88.5,75.3,69.5,3811,81.2,89.2,75.3,69.4,3859,47,0,0,1,0,0,0,48,0,,
4NL2,1South,9-Aug-21,61,2923,2,1,89.2,75.3,69.4,3905,81.7,90.1,75.3,69.4,3985,57,0,0,3,0,0,0,60,0,,
4NL2,1South,10-Aug-21,62,2922,1,0,90.1,75.3,69.4,4162,84.7,92.2,76.3,69.3,4480,56,0,0,2,0,0,0,58,0,,
4NL2,1South,11-Aug-21,63,2921,0,1,92.2,76.3,69.3,4426,82.1,89.4,76.3,69.2,4131,57,0,0,2,0,0,0,59,0,,
4NL2,1South,12-Aug-21,64,2913,7,1,89.4,76.3,69.2,4164,79.8,84.9,75.8,69.1,3778,64,0,0,2,0,0,0,66,0,,
4NL2,1South,13-Aug-21,65,2909,2,2,84.9,75.8,69.1,3586,78.6,84.4,74.1,69,3600,70,0,0,2,0,0,0,72,0,,
4NL2,1South,14-Aug-21,66,2909,0,0,84.4,74.1,69,3584,77.6,83.3,71.9,69,3693,75,0,0,1,0,0,0,76,0,,
4NL2,1South,15-Aug-21,67,2907,0,2,83.3,71.9,69,3678,76.3,81.7,71.8,68.9,3669,64,0,0,3,0,0,0,67,0,,
4NL2,1South,16-Aug-21,68,2905,0,2,81.7,71.8,68.9,3643,77.2,82.3,72.2,68.8,3783,60,0,0,2,0,0,0,62,0,,
4NL2,1South,17-Aug-21,69,2905,0,0,82.3,72.2,68.8,3903,79,88.7,72.6,68.7,4250,59,0,0,0,0,0,0,59,0,,
4NL2,1South,18-Aug-21,70,1897,0,1,88.7,72.6,68.7,4063,80.2,87.7,72.3,68.6,3693,4,76,0,76,0,0,0,156,0,,
4NL2,1South,19-Aug-21,71,1183,9,1,87.7,72.3,68.6,3616,80.4,87.3,71.9,68.6,3231,0,72,0,60,0,0,0,132,0,,
4NL2,1South,20-Aug-21,72,1182,1,0,87.3,71.9,68.6,3048,79,86.2,72.3,68.1,NA,8,36,0,32,0,0,0,76,0,,thindown
4NL2,1South,21-Aug-21,73,1100,0,0,86.2,72.3,68.1,802,77.6,84,72,67.9,1684,0,46,0,40,0,0,0,86,0,,Transferred Room 2 pigs in
4NL2,1South,22-Aug-21,74,1100,0,0,84,72,67.9,1614,76.2,82.4,71.6,67.9,1722,0,34,0,29,0,0,0,63,0,,
4NL2,1South,23-Aug-21,75,1100,0,0,82.4,71.6,67.9,1723,77.9,86.4,71.5,67.8,1824,0,40,0,33,0,0,0,73,0,,
4NL2,1South,24-Aug-21,76,1100,0,0,86.4,71.5,67.8,1808,81.1,92.7,73.8,67.7,2264,0,35,0,30,0,0,0,65,0,,
4NL2,1South,25-Aug-21,77,1100,0,0,92.7,73.8,67.7,2310,77.4,89,71.6,67.6,1916,0,31,0,27,0,0,0,58,0,,
4NL2,1South,26-Aug-21,78,1099,1,0,89,71.6,67.6,1888,79.1,87.5,71.8,67.5,1738,0,38,0,32,0,0,0,70,0,,
4NL2,1South,27-Aug-21,79,1098,0,1,87.5,71.8,67.5,1704,80.6,88.6,71.7,67.5,1851,0,31,0,27,0,0,0,58,0,,
4NL2,1South,28-Aug-21,80,1097,0,1,88.6,71.7,67.5,1857,81.8,89.3,75.1,67.4,1976,0,35,0,28,0,0,0,63,0,,
4NL2,1South,29-Aug-21,81,1097,0,0,89.3,75.1,67.4,1978,79.8,88.2,74.2,67.3,2066,0,27,0,0,0,27,0,54,0,,
4NL2,1South,30-Aug-21,82,1097,0,0,88.2,74.2,67.3,2039,77.4,83.2,70.6,67.2,2139,0,32,0,0,0,32,0,64,0,,
4NL2,1South,31-Aug-21,83,1097,0,0,83.2,70.6,67.2,2168,73.7,79.2,71.1,67.1,2150,0,27,0,0,0,27,0,54,0,,
4NL2,1South,1-Sep-21,84,1096,0,1,79.2,71.1,67.1,2107,75,79.7,70.8,67.1,2103,0,25,0,0,0,25,0,50,0,,
4NL2,1South,2-Sep-21,85,1093,3,0,79.7,70.8,67.1,2112,73.2,77.5,69.9,67,2180,0,24,0,0,0,24,0,48,0,,
4NL2,1South,3-Sep-21,86,1091,0,2,77.5,69.9,67,2166,72.6,73.9,70.7,66.9,2163,0,27,4,0,0,27,0,58,0,,
4NL2,1South,4-Sep-21,87,1091,0,0,73.9,70.7,66.9,2149,73.7,76.9,70.5,66.8,2101,0,20,3,0,0,20,0,43,0,,
4NL2,1South,5-Sep-21,88,1091,0,0,76.9,70.5,66.8,2086,75,82.7,69.7,66.7,2163,0,20,2,0,0,20,0,42,0,,
4NL2,1South,6-Sep-21,89,1091,0,0,82.7,69.7,66.7,2185,76.9,85.9,70.4,66.7,2158,0,20,1,0,0,20,0,41,0,,
4NL2,1South,7-Sep-21,90,1091,0,0,85.9,70.4,66.7,2180,77.4,87.7,69.4,66.6,2323,0,22,1,0,0,22,0,45,0,,
4NL2,1South,8-Sep-21,91,1091,0,0,87.7,69.4,66.6,2328,73.5,80.4,66.3,66.5,2249,0,23,0,0,0,23,0,46,0,,
4NL2,1South,9-Sep-21,92,1091,0,0,80.4,66.3,66.5,2201,73.3,79.5,69.4,66.4,2242,0,18,0,0,0,18,0,36,0,,
4NL2,1South,10-Sep-21,93,1091,0,0,79.5,69.4,66.4,2236,74.1,80.5,69.6,66.3,2310,0,19,0,0,0,19,0,38,0,,
4NL2,1South,11-Sep-21,94,1091,0,0,80.5,69.6,66.3,2349,77.6,86.5,70.1,66.3,2498,0,18,1,0,0,18,0,37,0,,
4NL2,1South,12-Sep-21,95,1090,0,1,86.5,70.1,66.3,2492,79,87.9,72.7,66.2,2505,0,16,0,0,0,16,0,32,0,,
4NL2,1South,13-Sep-21,96,1087,2,1,87.9,72.7,66.2,2512,77.6,87.1,72.3,66.1,2501,0,18,2,0,0,18,0,38,0,,
4NL2,1South,14-Sep-21,97,1087,0,0,87.1,72.3,66.1,2460,77.6,86.4,70.1,66,2564,0,21,1,0,0,21,0,43,0,,
4NL2,1South,15-Sep-21,98,1086,0,1,86.4,70.1,66,2546,74.1,80.1,69.3,65.9,2483,0,23,0,0,0,23,0,46,0,,
4NL2,1South,16-Sep-21,99,1086,0,0,80.1,69.3,65.9,2454,74.3,82.9,68.8,65.9,2519,0,18,0,0,0,18,0,36,0,,
4NL2,1South,17-Sep-21,100,1086,0,0,82.9,68.8,65.9,2527,78.3,88.9,69.5,65.8,2501,0,22,0,0,0,22,0,44,0,,
4NL2,1South,18-Sep-21,101,1086,0,0,88.9,69.5,65.8,2514,77.6,85.7,69.3,65.7,2618,0,21,0,0,0,21,0,42,0,,
4NL2,1South,19-Sep-21,102,1086,0,0,85.7,69.3,65.7,2687,78.7,89.5,69.5,65.6,2704,0,17,0,0,0,17,0,34,0,,
4NL2,1South,20-Sep-21,103,1086,0,0,89.5,69.5,65.6,2701,77.9,86.5,71.9,65.6,2804,0,18,0,0,0,18,0,36,0,,
4NL2,1South,21-Sep-21,104,1086,0,0,86.5,71.9,65.6,2799,71.7,74.6,69,65.5,2598,0,0,0,0,0,17,0,17,0,,
4NL2,1South,22-Sep-21,105,1086,0,0,74.6,69,65.5,2542,71,73.7,68.6,65.4,2584,0,0,0,0,0,15,0,15,0,,
4NL2,1South,23-Sep-21,106,1086,0,0,73.7,68.6,65.4,2551,70.5,75,67.2,65.3,2662,0,0,1,0,0,15,0,16,0,,
4NL2,1South,24-Sep-21,107,1084,1,1,75,67.2,65.3,2598,72.9,81.9,67.6,65.2,2572,0,0,0,0,0,17,0,17,0,,
4NL2,1South,25-Sep-21,108,1084,0,0,81.9,67.6,65.2,2566,70.8,75.6,67.2,65.2,2393,0,0,0,0,0,20,0,20,0,,
4NL2,1South,26-Sep-21,109,1084,0,0,75.6,67.2,65.2,2369,75.2,86,68.3,65.1,2420,0,0,0,0,0,18,0,18,0,,
4NL2,1South,27-Sep-21,110,1084,0,0,86,68.3,65.1,2528,77.5,87.9,68.8,65,2531,0,0,0,0,0,15,0,15,0,,
4NL2,1South,28-Sep-21,111,1084,0,0,87.9,68.8,65,2580,75.4,85.3,68.7,64.9,2482,0,0,0,0,0,17,0,17,0,,
4NL2,1South,29-Sep-21,112,1083,0,1,85.3,68.7,64.9,2503,77.1,87.3,68.4,64.8,2585,0,0,0,0,0,15,0,15,0,,
4NL2,1South,30-Sep-21,113,1083,0,0,87.3,68.4,64.8,2568,77.1,87.5,68.8,64.8,2548,0,0,0,0,0,14,0,14,0,,
4NL2,1South,1-Oct-21,114,1083,0,0,87.5,68.8,64.8,2561,75.5,85.8,68.5,64.7,2697,0,0,0,0,0,13,0,13,0,,
4NL2,1South,2-Oct-21,115,1082,0,1,85.8,68.5,64.7,2702,73.5,78.9,70.7,64.6,2631,0,0,0,0,0,16,0,16,0,,
4NL2,1South,3-Oct-21,116,1082,0,0,78.9,70.7,64.6,2578,73.8,79.7,70.4,64.5,2640,0,0,0,0,0,14,0,14,0,,
4NL2,1South,4-Oct-21,117,1081,0,1,79.7,70.4,64.5,2959,75.9,89.8,70.7,64.4,2821,0,0,0,0,0,14,0,14,0,,
4NL2,1South,5-Oct-21,118,1080,0,1,89.8,70.7,64.4,2468,72,75,67.7,64.4,2511,0,0,0,0,0,11,0,11,0,,
4NL2,1South,6-Oct-21,119,1078,2,0,75,67.7,64.4,2421,72,75,70.5,64.3,2484,0,0,0,0,0,11,0,11,0,,
4NL2,1South,7-Oct-21,120,1078,0,0,75,70.5,64.3,2471,72,77.3,68.6,64.2,2585,0,0,0,0,0,8,0,8,0,,
4NL2,1South,8-Oct-21,121,1078,0,0,77.3,68.6,64.2,2657,73.6,88.1,68.6,64.1,2480,0,0,0,0,0,10,0,10,0,,
4NL2,1South,9-Oct-21,122,1077,0,1,88.1,68.6,64.1,2453,75.5,83.7,67.4,64,2574,0,0,0,0,0,11,0,11,0,,
4NL2,1South,10-Oct-21,123,1077,0,0,83.7,67.4,64,2635,75.4,81.1,71.1,64,2584,0,0,0,0,0,10,0,10,0,,
4NL2,1South,11-Oct-21,124,1077,0,0,81.1,71.1,64,2608,70.8,73.2,68.5,63.9,2501,0,0,0,0,0,9,0,9,0,,
4NL2,1South,12-Oct-21,125,1077,0,0,73.2,68.5,63.9,2426,71.2,76.7,65.9,63.8,2452,0,0,0,0,0,9,0,9,0,,
4NL2,1South,13-Oct-21,126,1076,0,1,76.7,65.9,63.8,2397,71.1,76,66.7,63.7,2373,0,0,0,0,0,5,0,5,0,,
4NL2,1South,14-Oct-21,127,1076,0,0,76,66.7,63.7,2389,70.8,74.8,66.7,63.6,2526,0,0,0,0,0,7,0,7,0,,
4NL2,1South,15-Oct-21,128,1075,0,1,74.8,66.7,63.6,2506,68.7,70.8,65.1,63.6,2284,0,0,0,0,0,6,0,6,0,,
4NL2,2North,4-Jan-21,1,1072,0,0,NA,NA,NA,NA,NA,82.4,64.9,79.1,34,0,0,0,0,0,0,0,0,0,,First Placement
4NL2,2North,5-Jan-21,2,1072,0,0,83.1,66.4,83.5,39,NA,85.6,80.3,83.5,135,0,0,0,23,0,0,0,23,0,,
4NL2,2North,6-Jan-21,3,2032,0,0,85.6,80.3,83.5,152,NA,83.4,80.5,83.5,139,4,4,0,14,0,0,0,22,0,,
4NL2,2North,7-Jan-21,4,3013,0,0,83.4,80.5,83.5,156,NA,83.8,81.6,83.5,342,3,3,0,27,0,0,0,33,0,,
4NL2,2North,8-Jan-21,5,3148,0,0,83.8,81.6,83.5,371,NA,83.6,80.1,83.5,493,3,3,0,46,0,0,0,52,1,Neo,
4NL2,2North,9-Jan-21,6,3147,0,1,83.6,80.1,83.5,499,NA,82.5,79.1,83.5,605,5,5,0,52,0,0,0,62,1,Neo,
4NL2,2North,10-Jan-21,7,3147,0,0,82.5,79.1,83.5,607,NA,82.1,79,83.3,623,6,6,0,49,0,0,0,61,1,Neo,
4NL2,2North,11-Jan-21,8,3147,0,0,82.1,79,83.3,621,NA,82.1,79,83.2,685,9,9,0,56,0,0,0,74,1,Neo,
4NL2,2North,12-Jan-21,9,3146,0,1,82.1,79,83.2,685,NA,82.3,79.2,83.1,751,8,8,0,44,0,0,0,60,1,Neo,
4NL2,2North,13-Jan-21,10,3145,0,1,82.3,79.2,83.1,760,NA,82.3,79.6,83,853,9,9,0,45,0,0,0,63,1,Neo,
4NL2,2North,14-Jan-21,11,3144,1,0,82.3,79.6,83,869,NA,82.2,79.2,82.9,913,8,8,0,51,0,0,0,67,0,,
4NL2,2North,15-Jan-21,12,3143,0,1,82.2,79.2,82.9,919,NA,81.9,79.2,82.8,955,6,6,0,21,0,0,0,33,0,,
4NL2,2North,16-Jan-21,13,3142,0,1,81.9,79.2,82.8,972,NA,81.8,79.1,82.6,1037,9,9,0,42,0,0,0,60,0,,
4NL2,2North,17-Jan-21,14,3140,0,2,81.8,79.1,82.6,1062,NA,81.5,78.8,82.5,1147,9,9,0,46,0,0,0,64,0,,
4NL2,2North,18-Jan-21,15,3138,0,2,81.5,78.8,82.5,1142,NA,81.1,78.1,82.1,1204,12,12,0,71,0,0,0,95,0,,
4NL2,2North,19-Jan-21,16,3137,0,1,81.1,78.1,82.1,1198,NA,80.3,77.6,81.5,1170,12,92,80,12,0,0,0,196,0,,
4NL2,2North,20-Jan-21,17,3135,0,2,80.3,77.6,81.5,1162,NA,79.5,76.9,80.9,1350,13,104,91,15,0,0,0,223,1,Amoxicillin,
4NL2,2North,21-Jan-21,18,3133,0,2,79.5,76.9,80.9,1366,NA,79.6,76.8,80.3,1295,12,99,87,12,0,0,0,210,1,Amoxicillin,
4NL2,2North,22-Jan-21,19,3131,2,0,79.6,76.8,80.3,1304,NA,79,75.9,79.8,1282,6,74,74,6,0,0,0,160,1,Amoxicillin,
4NL2,2North,23-Jan-21,20,3124,7,0,79,75.9,79.8,1286,NA,78.2,75.7,79.4,1325,7,72,72,12,0,0,0,163,1,Amoxicillin,
4NL2,2North,24-Jan-21,21,3124,0,0,78.2,75.7,79.4,1342,NA,78.1,75.7,79,1366,0,62,62,11,0,0,0,135,1,Amoxicillin,
4NL2,2North,25-Jan-21,22,3122,1,1,78.1,75.7,79,1376,NA,77.9,75.5,78.6,1394,6,37,31,70,0,0,0,144,1,Amoxicillin,
4NL2,2North,26-Jan-21,23,3122,0,0,77.9,75.5,78.6,1392,76.2,78.2,75.1,78.3,1444,7,52,45,41,0,0,0,145,0,,
4NL2,2North,27-Jan-21,24,3122,0,0,78.2,75.1,78.3,1410,75.7,77.3,74.6,77.9,1430,8,35,35,34,0,0,0,112,0,,
4NL2,2North,28-Jan-21,25,3121,0,1,77.3,74.6,77.9,1448,75.4,77.1,74.1,77.5,1530,11,48,37,45,0,0,0,141,0,,
4NL2,2North,29-Jan-21,26,3113,5,3,77.1,74.1,77.5,1545,75.2,76.7,74,77.1,1610,29,89,60,6,0,0,0,184,0,,
4NL2,2North,30-Jan-21,27,3112,0,1,76.7,74,77.1,1632,75.1,76.9,73.9,76.8,1614,31,126,95,5,0,0,0,257,0,,
4NL2,2North,31-Jan-21,28,3109,0,3,76.9,73.9,76.8,1631,75.7,79.3,73.6,76.5,1830,50,200,130,3,0,0,0,383,1,CTC,
4NL2,2North,1-Feb-21,29,3102,3,4,79.3,73.6,76.5,1910,74.5,77.6,73.3,76.1,1768,60,185,125,2,0,0,0,372,1,CTC,
4NL2,2North,2-Feb-21,30,3096,4,2,77.6,73.3,76.1,1776,74.1,77.8,72.7,75.8,1777,32,102,70,41,0,0,0,245,1,CTC,
4NL2,2North,3-Feb-21,31,3091,3,2,77.8,72.7,75.8,1778,73.8,76.8,72.5,75.5,1869,27,73,46,74,0,0,0,220,1,CTC,
4NL2,2North,4-Feb-21,32,3088,2,1,76.8,72.5,75.5,1833,74.3,76.9,72.2,75.1,1822,36,97,61,10,0,0,0,204,1,CTC,
4NL2,2North,5-Feb-21,33,3083,0,5,76.9,72.2,75.1,1825,72.8,74.5,71.6,74.7,1909,45,103,57,6,0,0,0,211,1,CTC,
4NL2,2North,6-Feb-21,34,3078,0,5,74.5,71.6,74.7,1900,72.7,74.7,71.3,74.2,1942,67,139,72,4,0,0,0,282,1,CTC,
4NL2,2North,7-Feb-21,35,3072,0,6,74.7,71.3,74.2,1986,72.3,74.3,71.2,73.7,2092,112,146,34,15,0,0,0,307,1,kpen,
4NL2,2North,8-Feb-21,36,3064,6,2,74.3,71.2,73.7,2148,73,75.5,71.7,73.2,2102,41,128,87,0,0,0,0,256,1,kpen,
4NL2,2North,9-Feb-21,37,3062,2,0,75.5,71.7,73.2,2106,72.4,75.9,68.6,72.7,2196,0,84,84,0,0,0,0,168,1,kpen,
4NL2,2North,10-Feb-21,38,3061,0,1,75.9,68.6,72.7,2164,71,74.1,69,72.2,2276,43,114,71,4,0,0,0,232,1,kpen,
4NL2,2North,11-Feb-21,39,3061,0,0,74.1,69,72.2,2283,70.9,74.6,69.2,71.7,2301,42,107,65,3,0,0,0,217,1,kpen,
4NL2,2North,12-Feb-21,40,3056,4,1,74.6,69.2,71.7,2305,70.4,73,68.3,71.4,2380,40,100,60,4,0,0,0,204,1,kpen,
4NL2,2North,13-Feb-21,41,3056,0,0,73,68.3,71.4,2400,70.8,74.9,67.7,71.3,2514,30,30,0,11,0,0,0,71,1,kpen,
4NL2,2North,14-Feb-21,42,3054,0,2,74.9,67.7,71.3,2514,70.3,74.1,68.6,71.3,2516,35,125,90,10,0,0,0,260,1,kpen,
4NL2,2North,15-Feb-21,43,3049,3,2,74.1,68.6,71.3,2513,71.5,74.4,69.2,71.2,2723,22,106,84,8,0,0,0,220,1,kpen,
4NL2,2North,16-Feb-21,44,3049,0,0,74.4,69.2,71.2,2774,72.2,74.4,69.9,71.1,2723,17,88,71,10,0,0,0,186,0,,
4NL2,2North,17-Feb-21,45,3049,0,0,74.4,69.9,71.1,2715,72.7,74.2,70.2,71,2794,22,109,87,17,0,0,0,235,0,,
4NL2,2North,18-Feb-21,46,3047,0,2,74.2,70.2,71,2812,71.9,76.1,67.8,70.9,2876,14,117,103,15,0,0,0,249,0,,
4NL2,2North,19-Feb-21,47,3045,1,1,76.1,67.8,70.9,2922,72,75.7,68.1,70.9,2994,14,94,80,25,0,0,0,213,0,,
4NL2,2North,20-Feb-21,48,3045,0,0,75.7,68.1,70.9,2997,72.6,76,69.3,70.8,2907,25,93,68,45,0,0,0,231,0,,PCV2 Vaccine
4NL2,2North,21-Feb-21,49,3045,0,0,76,69.3,70.8,2905,72.4,75.8,70,70.7,3214,13,69,56,31,0,0,0,169,0,,
4NL2,2North,22-Feb-21,50,3043,0,2,75.8,70,70.7,3235,73.2,78.1,70.7,70.6,2592,19,81,62,16,0,0,0,178,0,,
4NL2,2North,23-Feb-21,51,3040,3,0,78.1,70.7,70.6,2484,74.6,76.6,72.8,70.5,3164,14,54,40,5,0,0,0,113,0,,
4NL2,2North,24-Feb-21,52,3039,0,1,76.6,72.8,70.5,3235,74.9,76.7,73.1,70.5,2933,21,88,45,7,0,0,0,161,0,,
4NL2,2North,25-Feb-21,53,3037,0,2,76.7,73.1,70.5,2871,74.3,77.1,72.4,70.4,2877,23,67,44,1,0,0,0,135,0,,
4NL2,2North,26-Feb-21,54,3035,2,0,77.1,72.4,70.4,2880,74.6,78.9,70.5,70.3,2930,33,87,54,4,0,0,0,178,0,,
4NL2,2North,27-Feb-21,55,3034,0,1,78.9,70.5,70.3,2962,74.9,78,69.2,70.2,3158,25,79,50,3,0,0,0,157,0,,
4NL2,2North,28-Feb-21,56,3034,0,0,78,69.2,70.2,3228,74.8,77.8,72.8,70.2,3318,22,71,49,2,0,0,0,144,0,,
4NL2,2North,1-Mar-21,57,3033,0,1,77.8,72.8,70.2,3297,73.9,76.4,70.9,70.1,3297,20,20,0,46,0,0,0,86,0,,
4NL2,2North,2-Mar-21,58,3027,4,2,76.4,70.9,70.1,3243,73.8,76.2,71.1,70,3288,9,9,0,29,0,0,0,47,0,,
4NL2,2North,3-Mar-21,59,3025,1,1,76.2,71.1,70,3362,75,78.5,73,69.9,3434,20,20,0,39,0,0,0,79,0,,
4NL2,2North,4-Mar-21,60,3024,0,1,78.5,73,69.9,3471,74.2,76,72.7,69.8,3506,17,17,0,42,0,0,0,76,0,,
4NL2,2North,5-Mar-21,61,3022,0,2,76,72.7,69.8,3520,74,76.4,71.7,69.8,3621,11,11,0,40,0,0,0,62,0,,
4NL2,2North,6-Mar-21,62,3021,0,1,76.4,71.7,69.8,3651,74.8,78.6,72.7,69.7,3774,9,9,0,47,0,0,0,65,0,,
4NL2,2North,7-Mar-21,63,3019,0,2,78.6,72.7,69.7,3815,74.6,78.5,72.7,69.6,3917,8,8,0,52,0,0,0,68,0,,
4NL2,2North,8-Mar-21,64,3016,3,0,78.5,72.7,69.6,3936,75.4,80.1,73,69.5,3792,21,21,0,75,0,0,0,117,1,asprin,
