Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments,,
4NL2,2North,11 Jan 2022,41,2852,0,0,72.8,68.8,70.9,2217,71.3,72.5,69.0,70.9,2295,40,0,0,17,0,0,0,57,0,,,,
4NL2,2North,12 Jan 2022,42,2915,0,2,72.8,69,70.8,2381,71.9,72.8,71.0,70.8,2462,55,0,0,9,0,0,0,64,0,,,,
4NL2,2North,13 Jan 2022,43,2901,10,4,73.3,71,70.8,2450,71.9,73.3,70.9,70.7,2545,60,0,0,10,0,0,0,70,0,,,,
4NL2,2North,14 Jan 2022,44,2899,0,2,73.2,70.8,70.7,2577,71.6,73.3,70.6,70.6,2715,43,0,0,8,0,0,0,51,0,,,,
4NL2,2North,15 Jan 2022,45,2898,0,1,73.3,70.6,70.6,2711,71.5,72.9,70.1,70.5,2709,42,0,0,6,0,0,0,48,0,,,,
4NL2,2North,16 Jan 2022,46,2898,0,0,72.6,70.1,70.5,2701,71.3,72.3,70.2,70.5,2720,53,0,0,11,0,0,0,64,0,,,,
4NL2,2North,17 Jan 2022,47,2894,3,1,72.5,70.4,70.4,2753,71.4,72.5,70.3,70.4,2872,44,0,0,9,0,0,0,53,0,,,,
4NL2,2North,18 Jan 2022,48,2893,0,1,72.5,70.3,70.4,2864,71.5,73.0,70.5,70.3,2899,51,0,0,8,0,0,0,59,0,,,,
4NL2,2North,19 Jan 2022,49,2893,0,0,73.3,70.6,70.3,2924,71.3,73.3,69.8,70.2,2749,60,0,0,14,0,0,0,74,0,,,,
4NL2,2North,20 Jan 2022,50,2890,0,3,72.4,69.8,70.2,2703,70.9,72.7,69.6,70.2,2853,47,0,0,14,0,0,0,61,0,,,,
4NL2,2North,21 Jan 2022,51,2890,0,0,72.7,69.6,70.1,2904,70.7,72.1,69.5,70.1,3024,39,0,0,8,0,0,0,47,0,,,,
4NL2,2North,22 Jan 2022,52,2889,0,1,72.1,69.5,70,3083,71,72.5,69.8,70.0,3241,41,0,0,7,0,0,0,48,0,,,,
4NL2,2North,23 Jan 2022,53,2888,0,1,73.4,70,70,3301,70.9,73.4,69.3,69.9,3314,37,0,0,5,0,0,0,42,0,,,,
4NL2,2North,24 Jan 2022,54,2886,0,2,72,69.3,69.9,3367,70.9,72.9,69.5,69.8,3439,38,0,0,7,0,0,0,45,0,,,,
4NL2,2North,25 Jan 2022,55,2886,0,0,72.9,69.5,69.8,3407,70.5,71.8,69.3,69.8,3469,46,0,0,6,0,0,0,52,0,,,,
4NL2,2North,26 Jan 2022,56,2886,0,0,71.8,69.3,69.7,3501,70.2,71.7,67.9,69.7,3401,45,0,0,4,0,0,0,49,0,,,,
4NL2,2North,27 Jan 2022,57,2886,0,0,71.7,67.9,69.7,3344,70.9,73.5,68.7,69.6,3357,46,0,0,6,0,0,0,52,0,,,,
4NL2,2North,28 Jan 2022,58,2873,10,3,73.5,69.8,69.6,3368,70.5,72.8,69.1,69.5,3373,40,0,0,3,0,0,0,43,0,,,,
4NL2,2North,29 Jan 2022,59,2873,0,0,72.2,69.1,67.5,3385,70.5,73.4,69.2,69.4,3549,45,0,0,2,0,0,0,47,0,,,,
4NL2,2North,30 Jan 2022,60,2873,0,0,73.4,69.5,69.4,3426,71,74.3,69.7,69.4,3512,46,0,0,2,0,0,0,48,0,,,,
4NL2,2North,31 Jan 2022,61,1826,0,0,74.3,66.6,69.3,3419,69.7,73.8,66.6,69.3,2755,60,0,0,3,0,0,0,63,0,,,,
4NL2,2North,01 Feb 2022,62,1376,0,0,73.8,66.6,69.3,2509,70.1,71.5,69.0,69.2,2181,35,0,0,6,0,0,0,41,0,,,,
4NL2,2North,02 Feb 2022,63,1376,0,0,71.5,68.9,69.2,1977,69.3,71.2,66.4,69.1,1989,46,0,1,5,0,0,0,52,0,,,,
4NL2,2North,03 Feb 2022,64,1376,0,0,71,66.4,69.1,1915,68.6,71.0,66.0,69.0,2043,37,0,0,9,0,0,0,46,0,,,,
4NL2,2North,04 Feb 2022,65,1376,0,0,71,66,69,2069,67.7,70.7,66.1,69.0,2103,0,0,1,40,0,0,0,41,0,,,,
4NL2,2North,05 Feb 2022,66,1376,0,0,70.7,66,68.9,2105,66.9,69.3,65.6,68.9,2112,0,7,1,33,0,0,0,41,0,,,,
4NL2,2North,06 Feb 2022,67,1376,0,0,69.3,65.6,68.9,2092,68.8,71.0,66.6,68.8,2211,0,5,0,24,0,0,0,29,0,,,,
4NL2,2North,07 Feb 2022,68,1375,0,1,72,68.3,68.8,2213,69.2,71.3,68.2,68.7,2251,0,7,0,37,0,0,0,44,0,,,,
4NL2,2North,08 Feb 2022,69,1262,0,0,71.3,68.2,68.7,2294,69.6,71.9,67.9,68.6,2228,0,7,0,42,0,0,0,49,0,,,,
4NL2,2North,09 Feb 2022,70,1358,0,0,71.9,67.9,68.6,2147,69.6,71.5,68.7,68.6,2186,0,19,0,31,0,0,0,50,0,,,,
4NL2,2North,10 Feb 2022,71,1358,0,0,71.5,68.5,68.5,2192,69.3,70.6,67.9,68.5,2208,0,19,0,40,0,0,0,59,0,,,,
4NL2,2North,11 Feb 2022,72,1358,0,0,70.6,67.9,68.5,2210,70.2,77.6,68.5,68.4,2289,0,26,0,36,0,0,0,62,0,,,,
4NL2,2North,12 Feb 2022,73,1358,0,0,77.6,68,68.4,2293,68.9,70.1,67.5,68.3,2228,0,20,0,40,0,0,0,60,0,,,,
4NL2,2North,13 Feb 2022,74,1358,0,0,70.2,67.5,68.3,2199,68.5,70.1,66.1,68.2,2105,0,18,0,35,0,0,0,53,0,,,,
4NL2,2North,14 Feb 2022,75,1358,0,0,70,66.1,68.2,2020,69,71.0,67.0,68.2,2107,0,45,0,44,0,0,0,89,0,,,,
4NL2,2North,15 Feb 2022,76,1358,0,0,71,67.9,68.1,2177,69.2,71.4,67.9,68.1,2144,0,45,0,31,0,0,0,76,0,,,,
4NL2,2North,16 Feb 2022,77,1358,0,0,71.4,68,68.1,2158,70.7,73.0,69.4,68.0,2187,0,37,0,29,0,0,0,66,0,,,,
4NL2,2North,17 Feb 2022,78,1358,0,0,73,68.4,68,2191,68.7,70.3,65.8,67.9,2200,0,40,0,32,0,0,0,72,0,,,,
4NL2,2North,18 Feb 2022,79,1358,0,0,70,65.7,67.9,2185,67.7,69.9,65.6,67.9,2199,0,34,0,28,0,0,0,62,0,,,,
4NL2,2North,19 Feb 2022,80,1358,0,0,69.9,65.6,67.8,2194,68.1,69.7,65.2,67.8,2264,0,32,0,26,0,0,0,58,0,,,,
4NL2,2North,20 Feb 2022,81,1357,0,1,69.7,65.2,67.7,2258,69.1,72.5,65.5,67.7,2245,0,35,0,31,0,0,0,66,0,,,,
4NL2,2North,21 Feb 2022,82,1357,0,0,72.5,67.9,67.7,2259,70.3,72.7,68.3,67.6,2307,0,27,0,25,0,0,0,52,0,,,,
4NL2,2North,22 Feb 2022,83,1357,0,0,72.7,68.8,67.6,2301,69.5,72.1,67.6,67.5,2349,0,25,0,23,0,0,0,48,0,,,,
4NL2,2North,23 Feb 2022,84,1357,0,0,70.7,67,67.5,2327,68.3,70.0,67.0,67.5,2297,0,29,0,24,0,0,0,53,0,,,,
4NL2,2North,24 Feb 2022,85,1357,0,0,70,67.3,67.4,2289,68.3,69.9,67.4,67.4,2323,0,25,0,19,0,0,0,44,0,,,,
4NL2,2North,25 Feb 2022,86,1356,1,0,69.9,67.3,67.4,2264,68.2,69.8,66.9,67.3,2389,0,27,0,20,0,0,0,47,0,,,,
4NL2,2North,26 Feb 2022,87,1356,0,0,69.8,66.9,67.3,2441,68.2,69.7,67.0,67.2,2404,0,25,0,21,0,0,0,46,0,,,,
4NL2,2North,27 Feb 2022,88,1356,0,0,69.7,67.2,67.2,2372,69,72.2,67.3,67.1,2459,0,27,0,23,0,0,0,50,0,,,,
4NL2,2North,28 Feb 2022,89,1356,0,0,72.2,67.3,67.1,2477,69.4,72.6,67.3,67.1,2453,0,31,0,20,0,0,0,51,0,,,,
4NL2,2North,01 Mar 2022,90,1355,0,1,72.6,67.7,67,2453,71,76.8,68.7,67.0,2551,0,27,0,0,0,22,0,49,0,,,,
4NL2,2North,02 Mar 2022,91,1355,0,0,76.8,68.5,67,2526,71,77.0,68.5,66.9,2556,0,30,0,0,0,25,0,55,0,,,,
4NL2,2North,03 Mar 2022,92,1355,0,0,77,68.4,66.9,2560,68.8,70.6,67.5,66.8,2544,0,27,0,0,0,24,0,51,0,,,,
4NL2,2North,04 Mar 2022,93,1355,0,0,70.6,67.2,66.8,2534,69,71.4,67.2,66.7,2492,0,26,0,0,0,26,0,52,0,,,,
4NL2,2North,05 Mar 2022,94,1355,0,0,71.4,67.6,66.7,2494,72,76.3,68.6,66.7,2636,0,28,0,0,0,28,0,56,0,,,,
4NL2,2North,06 Mar 2022,95,1355,0,0,76.3,68.8,66.6,2599,69.8,72.5,68.4,66.6,2583,0,27,0,0,0,27,0,54,0,,,,
4NL2,2North,07 Mar 2022,96,1355,0,0,71.4,68.1,66.6,2599,68.4,71.0,66.7,66.5,2528,0,28,0,0,0,28,0,56,0,,,,
4NL2,2North,08 Mar 2022,97,1355,0,0,71,66.3,66.5,2530,67.8,71.2,66.3,66.4,2363,0,26,0,0,0,26,0,52,0,,,,
4NL2,2North,09 Mar 2022,98,1355,0,0,71.2,66.6,66.4,2316,68.4,71.4,66.7,66.3,2162,0,24,0,0,0,24,0,48,0,,,,
4NL2,2North,10 Mar 2022,99,1354,0,1,71.4,66.5,66.3,2157,67.6,69.5,66.5,66.3,2197,0,25,0,0,0,25,0,50,0,,,,
4NL2,2North,11 Mar 2022,100,1354,0,0,69.5,66.4,66.2,2196,67.6,70.4,66.1,66.2,2180,0,27,0,0,0,27,0,54,0,,,,
4NL2,2North,12 Mar 2022,101,1354,0,0,70.4,66.1,66.2,2169,67.2,69.3,66.0,66.1,2149,0,22,0,0,0,22,0,44,0,,,,
4NL2,2North,13 Mar 2022,102,1353,0,1,69.3,66,66.1,2136,69.5,73.8,66.5,66.0,2233,0,19,0,0,0,9,0,28,0,,,,
4NL2,2North,14 Mar 2022,103,1353,0,0,73.8,67.8,66,2238,70.6,75.5,68.0,65.9,2617,0,19,0,0,0,19,0,38,0,,,,
4NL2,2North,15 Mar 2022,104,1353,0,0,75.5,68.3,65.9,2685,70.7,76.3,67.1,65.9,2728,0,20,0,0,0,20,0,40,0,,,,
4NL2,2North,16 Mar 2022,105,1353,0,0,76.3,67.1,65.8,2709,71.5,75.8,68.7,65.8,2654,0,17,0,0,0,17,0,34,0,,,,
4NL2,2North,17 Mar 2022,106,1353,0,0,75.8,69,65.8,2656,71.5,77.0,68.8,65.7,2717,0,19,0,0,0,19,0,38,0,,,,
4NL2,2North,18 Mar 2022,107,1352,0,1,77,68.8,65.7,2726,69.7,71.0,68.4,65.6,2494,0,21,0,0,0,21,0,42,0,,,,
4NL2,2North,19 Mar 2022,108,1351,0,1,70.8,68.3,65.6,2502,69.9,74.4,68.3,65.6,2606,0,18,0,0,0,18,0,36,0,,,,
4NL2,2North,20 Mar 2022,109,1351,0,0,74.4,67.7,65.5,2607,70.8,76.4,67.7,65.5,2789,0,17,0,0,0,17,0,34,0,,,,
4NL2,2North,21 Mar 2022,110,1351,0,0,76.4,68,65.4,2775,72.4,77.5,69.0,65.4,2867,0,15,0,0,0,15,0,30,0,,,,
4NL2,2North,22 Mar 2022,111,1351,0,0,77.5,69.8,65.4,2926,70.4,74.2,69.3,65.3,2658,0,15,0,0,0,15,0,30,0,,,,
4NL2,2North,23 Mar 2022,112,1350,0,1,74.2,69.3,65.3,2621,69.8,71.8,68.1,65.2,2583,0,16,0,0,0,16,0,32,0,,,,
4NL2,2North,24 Mar 2022,113,1350,0,0,71.8,67.9,65.2,2564,69,70.7,67.9,65.2,2605,0,17,0,0,0,17,0,34,0,,,,
4NL2,2North,25 Mar 2022,114,1350,0,0,70.7,68,65.1,2612,70.1,77.5,66.4,65.1,2868,0,16,0,0,0,16,0,32,0,,,,
4NL2,2North,26 Mar 2022,115,1350,0,0,77.5,65.3,65.1,2838,68.4,71.6,65.3,65.0,2620,0,15,0,0,0,15,0,30,0,,,,
4NL2,2North,27 Mar 2022,116,1350,0,0,70.3,65.8,65,2669,67.7,70.0,65.4,64.9,2838,0,0,0,0,0,10,0,10,0,,,,
4NL2,2North,28 Mar 2022,117,1350,0,0,70,65.4,64.9,2818,67.6,70.0,65.4,64.8,2634,0,0,0,0,0,12,0,12,0,,,,
4NL2,2North,29 Mar 2022,118,1349,1,0,70,66.5,64.8,2554,68,69.8,66.5,64.8,2483,0,0,0,0,0,10,0,10,0,,,,
4NL2,2North,30 Mar 2022,119,1349,0,0,69.9,66.7,64.7,2497,69.3,73.9,67.6,64.7,2595,0,0,0,0,0,9,0,9,0,,,,
4NL2,2North,31 Mar 2022,120,1348,0,1,73.9,67.2,64.7,2599,68.2,70.2,66.6,64.6,2363,0,0,0,0,0,10,0,10,0,,,,
4NL2,2North,01 Apr 2022,121,1348,0,0,69.8,66.6,64.6,2371,68.8,73.5,66.6,64.5,2552,0,0,0,0,0,10,0,10,0,,,,
4NL2,2North,02 Apr 2022,122,1348,0,0,73.5,66.6,64.5,2525,68.2,70.4,66.4,64.4,2424,0,0,0,0,0,15,0,15,0,,,,
4NL2,2North,03 Apr 2022,123,1348,0,0,70.4,66.4,64.4,2493,69.3,74.6,65.6,64.4,2748,0,0,0,0,0,12,0,12,0,,,,
4NL2,2North,04 Apr 2022,124,1347,0,1,74.6,65.6,64.3,2716,68.6,71.0,67.3,64.3,2550,0,0,0,0,0,16,0,16,0,,,,
4NL2,2North,05 Apr 2022,125,1347,0,0,71,66.4,64.3,2463,68.8,71.9,66.4,64.2,2560,0,0,0,0,0,13,0,13,0,,,,
4NL2,2North,06 Apr 2022,126,1346,0,1,71.9,67.1,64.2,2586,69.2,73.8,67.4,64.1,2736,0,0,0,0,0,12,0,12,0,,,,
4NL2,2North,07 Apr 2022,127,1346,0,0,73.8,67,64.1,2709,68,70.6,67.0,64.0,2594,0,0,0,0,0,11,0,11,0,,,,
4NL2,2North,08 Apr 2022,128,1346,0,0,70.6,66.5,64,2573,67.6,69.7,66.0,64.0,2496,0,0,0,0,0,11,0,11,0,,,,
4NL2,2North,09 Apr 2022,129,1346,0,0,69.7,66,63.9,2500,68.6,73.9,65.7,63.9,2858,0,0,0,0,0,8,0,8,0,,,,
4NL2,2North,10 Apr 2022,130,1346,0,0,73.9,65.7,63.9,2849,70.5,74.5,66.6,63.8,2918,0,0,0,0,0,11,0,11,0,,,,
4NL2,2North,11 Apr 2022,131,1346,0,0,74.5,67,63.8,2890,69.8,75.3,67.4,63.7,2794,0,0,0,0,0,11,0,11,0,,,,
4NL2,2North,12 Apr 2022,132,1346,0,0,75.3,66.6,63.7,2829,71.1,74.9,66.6,63.6,2893,0,0,0,0,0,8,0,8,0,,,,
4NL2,2North,13 Apr 2022,133,1345,0,1,74.9,67.4,63.6,2998,69.8,74.3,62.3,63.6,2682,0,0,0,0,0,6,0,6,0,,,,
4NL2,2North,14 Apr 2022,134,1345,0,0,72.7,62.3,63.5,2560,68.2,74.1,66.2,63.5,2777,0,0,0,0,0,8,0,8,0,,,,
4NL2,2North,15 Apr 2022,135,1345,0,0,74.1,66.5,63.5,2757,68.2,73.6,65.5,63.4,2626,0,0,0,0,0,5,0,5,0,,,,
4NL2,2North,16 Apr 2022,136,1345,0,0,73.6,65.5,63.4,2615,68,73.1,66.0,63.3,2577,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,17 Apr 2022,137,1344,0,1,73.1,65.5,63.3,2595,67.2,69.4,65.5,63.3,2388,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,18 Apr 2022,138,1344,0,0,69.4,65.8,63.2,2336,67.5,72.7,64.3,63.2,2196,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,19 Apr 2022,139,1275,0,2,72.7,62.8,63.2,2281,67.6,73.2,62.8,63.1,2081,0,0,0,0,0,6,0,6,0,,,,
4NL2,2North,20 Apr 2022,140,1275,0,0,73.2,64.3,63.1,2086,67.5,70.3,66.5,63.0,2040,0,0,0,0,0,3,0,3,0,,,,
4NL2,2North,21 Apr 2022,141,1275,0,0,70.3,66.5,63,2024,69.8,74.0,65.5,62.9,2252,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,22 Apr 2022,142,1275,0,0,74,65.3,62.9,2345,72.5,80.7,65.3,62.9,2170,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,23 Apr 2022,143,1275,0,0,80.7,67,62.8,2175,78,86.0,70.2,62.8,2040,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,24 Apr 2022,144,1275,0,0,86,68.9,62.7,2443,71.1,77.9,67.7,62.7,2871,0,0,0,0,0,4,0,4,0,,,,
4NL2,2North,25 Apr 2022,145,1274,0,1,74.2,66.9,62.7,2725,67.4,70.9,61.9,62.6,2480,0,0,0,0,0,2,0,2,0,,,,
4NL2,2North,26 Apr 2022,146,1273,0,1,70.9,60.8,62.6,2432,67.2,71.0,60.8,62.5,2243,0,0,0,0,0,2,0,2,0,,,,
4NL2,2North,27 Apr 2022,147,1195,0,0,71,61.5,62.5,2247,67.5,71.1,61.5,62.5,2326,0,0,0,0,0,2,0,2,0,,,,
4NL2,2North,28 Apr 2022,148,1195,0,0,71.1,64.8,62.4,2328,67.8,71.3,64.8,62.4,2096,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,29 Apr 2022,149,1128,0,0,71.3,62.9,62.4,2150,69.5,73.3,62.9,62.3,2213,0,0,0,0,0,3,0,3,0,,,,
4NL2,2North,30 Apr 2022,150,1128,0,0,73.3,67.1,62.3,2256,71.3,77.8,67.5,62.2,2156,0,0,0,0,0,3,0,3,0,,,,
4NL2,2North,01 May 2022,151,1128,0,0,77.8,66.5,62.2,2216,67.8,70.7,66.5,62.1,2003,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,02 May 2022,152,1128,0,0,70.7,66.6,62.1,2013,68,71.3,64.5,62.1,2114,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,03 May 2022,153,1128,0,0,71.3,64.5,60,2118,67,69.2,65.5,62.0,1781,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,04 May 2022,154,984,1,0,69.3,59.6,60,1727,67,70.9,59.6,61.9,1849,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,05 May 2022,155,984,0,0,70.9,63.6,61.9,1942,67,69.5,65.8,61.8,1716,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,06 May 2022,156,827,0,0,69.5,65.8,61.8,1700,66.2,69.6,57.4,61.7,1465,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,07 May 2022,157,827,0,0,68.8,64.4,61.7,1443,67.6,71.2,64.4,61.7,1590,0,0,0,0,0,2,0,2,0,,,,
4NL2,2North,08 May 2022,158,670,0,0,71.2,64.5,61.6,1560,68.5,73.7,64.5,61.6,1508,0,0,0,0,0,1,0,1,0,,,,
4NL2,2North,09 May 2022,159,670,0,0,73.7,67,61.6,1495,76.2,86.2,67.0,61.5,1047,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,10 May 2022,160,669,0,1,86.2,69.1,60,1117,81.6,90.8,73.0,60.5,1093,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,11 May 2022,161,669,0,0,90.8,74.5,60,1151,84.6,93.6,74.5,59.8,979,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,12 May 2022,162,495,0,0,93.6,77,60,978,84.6,92.7,77.0,59.8,866,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,13 May 2022,163,367,0,0,92.7,69.8,60,738,78.4,91.9,68.3,60.0,643,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,14 May 2022,164,367,0,0,91.9,66.9,60,605,74.8,84.9,66.9,60.1,611,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,15 May 2022,165,367,0,0,84.9,67.3,60,643,68.5,72.1,63.6,60.0,675,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,16 May 2022,166,196,0,0,72.1,62.4,60,634,69.9,79.3,62.4,60.0,426,0,0,0,0,0,0,0,0,0,,,,
4NL2,2North,17 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,18 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,19 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,20 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,21 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,22 May 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,2North,23 May 2022,1,1074,0,0,85.1,55.1,83.5,5,73.7,85.1,55.1,71.6,NA,5,0,0,0,0,0,0,5,0,,,,
4NL2,2North,24 May 2022,2,1074,0,0,85.1,78.1,83.5,42,81.6,83.7,80.0,83.5,124,14,0,0,0,0,0,0,14,0,,,,
4NL2,2North,25 May 2022,3,1311,0,0,83.7,80,83.4,138,81.5,83.1,80.0,83.3,183,17,0,0,3,0,0,0,20,0,,,,
4NL2,2North,26 May 2022,4,2179,0,0,83.1,80.3,83.3,201,81.5,85.1,79.8,83.2,262,16,0,0,3,0,0,0,19,0,,,,
4NL2,2North,27 May 2022,5,2424,0,0,85.1,79.8,83.2,313,81,83.3,79.4,83.1,398,26,0,0,7,0,0,0,33,0,,,,
4NL2,2North,28 May 2022,6,2424,0,0,83.2,79.2,83.1,413,81.1,83.3,79.2,83.0,439,27,0,0,21,0,0,0,48,1,Gen-Gard,,,
4NL2,2North,29 May 2022,7,2424,0,0,83.3,79.7,83,439,82.9,88.4,79.7,82.9,491,26,0,0,16,0,0,0,42,1,Gen-Gard,,,
4NL2,2North,30 May 2022,8,2853,0,1,88.4,79.9,82.8,504,84.1,89.3,79.9,82.8,583,26,0,0,6,0,0,0,32,1,Gen-Gard,,,
4NL2,2North,31 May 2022,9,2852,0,1,89.3,80.5,82.7,582,83.3,86.1,81.6,82.6,600,23,0,0,11,0,0,0,34,0,,,,
4NL2,2North,01 Jun 2022,10,2852,0,0,86.1,80.1,82.6,590,81.9,85.6,79.6,82.5,647,65,0,0,11,0,0,0,76,0,,,,
4NL2,2North,02 Jun 2022,11,2852,0,0,85.6,78.9,82.3,652,82.1,85.8,78.9,82.1,806,37,0,0,15,0,0,0,52,0,,,,
4NL2,2North,03 Jun 2022,12,2850,1,1,85.8,78.7,81.7,805,82.7,87.6,78.7,81.5,813,41,0,0,22,0,0,0,63,0,,,,
4NL2,2North,04 Jun 2022,13,2849,0,1,87.6,78.2,81.1,811,81.5,87.2,78.2,80.9,918,46,0,0,25,0,0,0,71,0,,,,
4NL2,2North,05 Jun 2022,14,2848,1,0,87.2,78.3,80.4,930,82.4,87.0,78.3,80.3,1190,64,0,0,21,0,0,0,85,1,CTC,,,
4NL2,2North,06 Jun 2022,15,2848,0,0,87,78.3,79.9,1209,82,87.7,80.0,79.8,1195,60,0,0,7,0,0,0,67,1,CTC,,,
4NL2,2North,07 Jun 2022,16,2846,0,2,87.7,79.5,79.5,1189,81.7,86.1,79.5,79.4,1220,47,0,0,11,0,0,0,58,1,CTC,,,
4NL2,2North,08 Jun 2022,17,2844,0,2,86.1,77.5,79.1,1234,79.1,82.0,76.2,78.6,1280,40,0,0,9,0,0,0,49,1,CTC,,,
4NL2,2North,09 Jun 2022,18,2844,0,0,82,75.2,78,1289,79.8,85.2,75.2,77.9,1283,24,0,0,14,0,0,0,38,1,CTC,,,
4NL2,2North,10 Jun 2022,19,2844,0,0,85.2,76.2,77.6,1300,78.4,79.7,76.7,77.5,1274,41,0,0,3,0,0,0,44,1,CTC,,,
4NL2,2North,11 Jun 2022,20,2843,0,1,79.7,75.5,77.3,1271,79.4,83.4,75.5,77.1,1446,35,0,0,5,0,0,0,40,1,CTC,,,
4NL2,2North,12 Jun 2022,21,2842,0,1,83.4,76.4,76.9,1477,81.2,84.7,77.8,76.8,1430,36,0,0,5,0,0,0,41,0,,,,
4NL2,2North,13 Jun 2022,22,2842,0,0,84.7,77.2,76.6,1435,83.6,92.5,75.8,76.5,1798,42,0,0,6,0,0,0,48,0,,,,
4NL2,2North,14 Jun 2022,23,2842,0,0,92.5,73.2,76.3,1819,87.3,94.6,60.5,76.1,2054,38,0,0,4,0,0,0,42,0,,,,
4NL2,2North,15 Jun 2022,24,2841,1,0,94.6,60.5,75.9,2091,87.3,92.6,81.8,75.8,2075,29,0,0,6,0,0,0,35,0,,,,
4NL2,2North,16 Jun 2022,25,2841,0,0,92.6,79.2,75.6,2064,84.5,92.5,79.2,75.5,2037,34,0,0,5,0,0,0,39,0,,,,
4NL2,2North,17 Jun 2022,26,2841,0,0,92.5,78,75.3,2024,81.5,87.5,77.5,75.1,1828,44,0,0,10,0,0,0,54,0,,,,
4NL2,2North,18 Jun 2022,27,2841,0,0,87.5,75.6,74.9,1807,78.9,82.5,75.6,74.7,1772,27,0,0,2,0,0,0,29,0,,,,
4NL2,2North,19 Jun 2022,28,2841,0,0,82.5,73.6,74.3,1805,78.6,84.7,73.6,74.2,1911,43,0,0,2,0,0,0,45,0,,,,
4NL2,2North,20 Jun 2022,29,2841,0,0,84.7,74.4,73.9,1885,81.6,91.2,74.4,73.7,2052,48,0,0,2,0,0,0,50,0,,,,
4NL2,2North,21 Jun 2022,30,2840,0,1,91.2,74.7,73.4,2226,84.6,94.7,75.8,73.2,2649,89,0,0,3,0,0,0,92,0,,,,
4NL2,2North,22 Jun 2022,31,2839,0,1,94.7,75.8,72.9,2707,80.7,86.4,74.5,72.7,1993,27,0,0,84,0,0,0,111,1,SMZ,,,
4NL2,2North,23 Jun 2022,32,2839,0,0,86.4,74.5,72.4,1961,80.8,89.1,54.1,72.2,2127,30,0,0,61,0,0,0,91,1,SMZ,,,
4NL2,2North,24 Jun 2022,33,2837,0,2,89.1,75,71.9,2323,79.4,85.3,72.2,71.7,2200,47,0,37,62,0,0,0,146,1,SMZ,,,
4NL2,2North,25 Jun 2022,34,2834,0,3,85.3,72.2,71.5,2273,77.7,82.3,73.0,71.4,2266,27,0,0,36,0,0,0,63,1,SMZ,,,
4NL2,2North,26 Jun 2022,35,2881,0,0,82.3,73,71.4,2274,76.7,78.8,73.5,71.3,2404,25,0,0,27,0,0,0,52,1,SMZ,,,
4NL2,2North,27 Jun 2022,36,2881,0,0,78.8,71.9,71.3,2376,75.9,79.2,71.9,71.2,2556,35,0,0,20,0,0,0,55,0,,,,
4NL2,2North,28 Jun 2022,37,2881,0,0,79.2,72.9,71.2,2474,78.1,84.3,73.3,71.1,2454,38,0,0,22,0,0,0,60,0,,,,
