Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Variable,Value
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,HiTempSetPointDeviationVC,-4.299999999999997
3729,G1TC_2_44666,G1TC,G1TC_44666,2,2,G1TC_2,3,G1TC_2_3,2022-04-15,44666,AvgTempVC,71.5
3729,G1TC_2_44666,G1TC,G1TC_44666,2,2,G1TC_2,3,G1TC_2_3,2022-04-15,44666,AvgTempSetPointDeviationVC,-3.0999999999999943
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,LowTempVC,74.1
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,AvgTempVC,70.6
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,HiTempVC,72.6
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,TempRangeVC,-1.5
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,LowTempSetPointDeviationVC,-5.799999999999997
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,AvgTempSetPointDeviationVC,-2.299999999999997
3730,G1TC_2_44667,G1TC,G1TC_44667,2,2,G1TC_2,3,G1TC_2_3,2022-04-16,44667,HiTempSetPointDeviationVC,-4.299999999999997
3733,G1TC_2_44670,G1TC,G1TC_44670,2,2,G1TC_2,3,G1TC_2_3,2022-04-19,44670,AvgTempVC,70.7
3733,G1TC_2_44670,G1TC,G1TC_44670,2,2,G1TC_2,3,G1TC_2_3,2022-04-19,44670,AvgTempSetPointDeviationVC,-2.6000000000000085
3734,G1TC_2_44671,G1TC,G1TC_44671,2,2,G1TC_2,3,G1TC_2_3,2022-04-20,44671,AvgTempVC,71.2
3734,G1TC_2_44671,G1TC,G1TC_44671,2,2,G1TC_2,3,G1TC_2_3,2022-04-20,44671,AvgTempSetPointDeviationVC,-3.200000000000003
3735,G1TC_2_44672,G1TC,G1TC_44672,2,2,G1TC_2,3,G1TC_2_3,2022-04-21,44672,AvgTempVC,72.3
3735,G1TC_2_44672,G1TC,G1TC_44672,2,2,G1TC_2,3,G1TC_2_3,2022-04-21,44672,AvgTempSetPointDeviationVC,-4.3999999999999915
3738,G1TC_2_44675,G1TC,G1TC_44675,2,2,G1TC_2,3,G1TC_2_3,2022-04-24,44675,AvgTempVC,73.5
3738,G1TC_2_44675,G1TC,G1TC_44675,2,2,G1TC_2,3,G1TC_2_3,2022-04-24,44675,AvgTempSetPointDeviationVC,-5.900000000000006
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,LowTempVC,73.5
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,AvgTempVC,71
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,HiTempVC,73.2
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,TempRangeVC,-0.29999999999999716
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,LowTempSetPointDeviationVC,-6
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,AvgTempSetPointDeviationVC,-3.5
3739,G1TC_2_44676,G1TC,G1TC_44676,2,2,G1TC_2,3,G1TC_2_3,2022-04-25,44676,HiTempSetPointDeviationVC,-5.700000000000003
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,LowTempVC,73.7
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,AvgTempVC,70.3
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,HiTempVC,73.3
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,TempRangeVC,-0.4000000000000057
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,LowTempSetPointDeviationVC,-6.200000000000003
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,AvgTempSetPointDeviationVC,-2.799999999999997
3740,G1TC_2_44677,G1TC,G1TC_44677,2,2,G1TC_2,3,G1TC_2_3,2022-04-26,44677,HiTempSetPointDeviationVC,-5.799999999999997
3747,G1TC_2_44684,G1TC,G1TC_44684,2,2,G1TC_2,3,G1TC_2_3,2022-05-03,44684,AvgTempVC,71
3747,G1TC_2_44684,G1TC,G1TC_44684,2,2,G1TC_2,3,G1TC_2_3,2022-05-03,44684,AvgTempSetPointDeviationVC,-4.099999999999994
3760,G1TC_2_44697,G1TC,G1TC_44697,2,2,G1TC_2,3,G1TC_2_3,2022-05-16,44697,AvgTempVC,74
3760,G1TC_2_44697,G1TC,G1TC_44697,2,2,G1TC_2,3,G1TC_2_3,2022-05-16,44697,AvgTempSetPointDeviationVC,-8.299999999999997
3761,G1TC_2_44698,G1TC,G1TC_44698,2,2,G1TC_2,3,G1TC_2_3,2022-05-17,44698,AvgTempVC,76.9
3761,G1TC_2_44698,G1TC,G1TC_44698,2,2,G1TC_2,3,G1TC_2_3,2022-05-17,44698,AvgTempSetPointDeviationVC,-11.300000000000011
3762,G1TC_2_44699,G1TC,G1TC_44699,2,2,G1TC_2,3,G1TC_2_3,2022-05-18,44699,AvgTempVC,74.1
3762,G1TC_2_44699,G1TC,G1TC_44699,2,2,G1TC_2,3,G1TC_2_3,2022-05-18,44699,AvgTempSetPointDeviationVC,-8.5
3763,G1TC_2_44700,G1TC,G1TC_44700,2,2,G1TC_2,3,G1TC_2_3,2022-05-19,44700,AvgTempVC,76.4
3763,G1TC_2_44700,G1TC,G1TC_44700,2,2,G1TC_2,3,G1TC_2_3,2022-05-19,44700,AvgTempSetPointDeviationVC,-10.900000000000006
3764,G1TC_2_44701,G1TC,G1TC_44701,2,2,G1TC_2,3,G1TC_2_3,2022-05-20,44701,AvgTempVC,78.1
3764,G1TC_2_44701,G1TC,G1TC_44701,2,2,G1TC_2,3,G1TC_2_3,2022-05-20,44701,AvgTempSetPointDeviationVC,-12.699999999999989
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,LowTempVC,79.5
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,AvgTempVC,69.9
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,HiTempVC,72.2
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,TempRangeVC,-7.299999999999997
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,LowTempSetPointDeviationVC,-14.200000000000003
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,AvgTempSetPointDeviationVC,-4.6000000000000085
3765,G1TC_2_44702,G1TC,G1TC_44702,2,2,G1TC_2,3,G1TC_2_3,2022-05-21,44702,HiTempSetPointDeviationVC,-6.900000000000006
3770,HOTC_1_44228,HOTC,HOTC_44228,1,7,HOTC_1,1,HOTC_1_1,2021-02-01,44228,WaterDispRMS,175
3770,HOTC_1_44228,HOTC,HOTC_44228,1,7,HOTC_1,1,HOTC_1_1,2021-02-01,44228,WaterDispHdRMS,0.0857843137254902
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,Euth,1
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,EuthProportion,0.25
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,Dead,0
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,DeadProportion,0
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,TotalMortality,1
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,TotalMortalityProportion,0.25
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,WaterDispRMS,1099
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,WaterDispHdRMS,274.75
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,WaterDispVC,1346
3836,HOTC_1_44294,HOTC,HOTC_44294,1,7,HOTC_1,1,HOTC_1_1,2021-04-08,44294,WaterDispHdVC,336.5
3837,HOTC_1_44295,HOTC,HOTC_44295,1,7,HOTC_1,1,HOTC_1_1,2021-04-09,44295,Days,72
3837,HOTC_1_44295,HOTC,HOTC_44295,1,7,HOTC_1,1,HOTC_1_1,2021-04-09,44295,Marketing,0
3838,HOTC_1_44296,HOTC,HOTC_44296,1,7,HOTC_1,1,HOTC_1_1,2021-04-10,44296,Days,73
3838,HOTC_1_44296,HOTC,HOTC_44296,1,7,HOTC_1,1,HOTC_1_1,2021-04-10,44296,Marketing,0
3839,HOTC_1_44297,HOTC,HOTC_44297,1,7,HOTC_1,1,HOTC_1_1,2021-04-11,44297,Days,74
3839,HOTC_1_44297,HOTC,HOTC_44297,1,7,HOTC_1,1,HOTC_1_1,2021-04-11,44297,Marketing,0
3841,HOTC_1_44299,HOTC,HOTC_44299,1,7,HOTC_1,1,HOTC_1_1,2021-04-13,44299,WaterDispRMS,23
3841,HOTC_1_44299,HOTC,HOTC_44299,1,7,HOTC_1,1,HOTC_1_1,2021-04-13,44299,WaterDispHdRMS,0.021139705882352942
3973,HOTC_1_44431,HOTC,HOTC_44431,1,7,HOTC_1,1,HOTC_1_1,2021-08-23,44431,WaterDispRMS,10
3973,HOTC_1_44431,HOTC,HOTC_44431,1,7,HOTC_1,1,HOTC_1_1,2021-08-23,44431,WaterDispHdRMS,0.07633587786259542
3974,HOTC_1_44432,HOTC,HOTC_44432,1,7,HOTC_1,1,HOTC_1_1,2021-08-24,44432,WaterDispRMS,8
3974,HOTC_1_44432,HOTC,HOTC_44432,1,7,HOTC_1,1,HOTC_1_1,2021-08-24,44432,WaterDispHdRMS,0.08421052631578947
3975,HOTC_1_44433,HOTC,HOTC_44433,1,7,HOTC_1,1,HOTC_1_1,2021-08-25,44433,WaterDispRMS,5
3975,HOTC_1_44433,HOTC,HOTC_44433,1,7,HOTC_1,1,HOTC_1_1,2021-08-25,44433,WaterDispHdRMS,0.05263157894736842
3975,HOTC_1_44433,HOTC,HOTC_44433,1,7,HOTC_1,1,HOTC_1_1,2021-08-25,44433,WaterDispVC,3
3975,HOTC_1_44433,HOTC,HOTC_44433,1,7,HOTC_1,1,HOTC_1_1,2021-08-25,44433,WaterDispHdVC,0.031578947368421054
3976,HOTC_1_44446,HOTC,HOTC_44446,1,7,HOTC_1,2,HOTC_1_2,2021-09-07,44446,WaterDispVC,32
3976,HOTC_1_44446,HOTC,HOTC_44446,1,7,HOTC_1,2,HOTC_1_2,2021-09-07,44446,WaterDispHdVC,0.0274442538593482
3977,HOTC_1_44447,HOTC,HOTC_44447,1,7,HOTC_1,2,HOTC_1_2,2021-09-08,44447,WaterDispRMS,41
3977,HOTC_1_44447,HOTC,HOTC_44447,1,7,HOTC_1,2,HOTC_1_2,2021-09-08,44447,WaterDispHdRMS,0.03486394557823129
3977,HOTC_1_44447,HOTC,HOTC_44447,1,7,HOTC_1,2,HOTC_1_2,2021-09-08,44447,WaterDispVC,34
3977,HOTC_1_44447,HOTC,HOTC_44447,1,7,HOTC_1,2,HOTC_1_2,2021-09-08,44447,WaterDispHdVC,0.02891156462585034
3978,HOTC_1_44448,HOTC,HOTC_44448,1,7,HOTC_1,2,HOTC_1_2,2021-09-09,44448,WaterDispRMS,20
3978,HOTC_1_44448,HOTC,HOTC_44448,1,7,HOTC_1,2,HOTC_1_2,2021-09-09,44448,WaterDispHdRMS,0.008517887563884156
3978,HOTC_1_44448,HOTC,HOTC_44448,1,7,HOTC_1,2,HOTC_1_2,2021-09-09,44448,WaterDispVC,28
3978,HOTC_1_44448,HOTC,HOTC_44448,1,7,HOTC_1,2,HOTC_1_2,2021-09-09,44448,WaterDispHdVC,0.01192504258943782
3979,HOTC_1_44449,HOTC,HOTC_44449,1,7,HOTC_1,2,HOTC_1_2,2021-09-10,44449,WaterDispRMS,37
3979,HOTC_1_44449,HOTC,HOTC_44449,1,7,HOTC_1,2,HOTC_1_2,2021-09-10,44449,WaterDispHdRMS,0.010520329826556724
3979,HOTC_1_44449,HOTC,HOTC_44449,1,7,HOTC_1,2,HOTC_1_2,2021-09-10,44449,WaterDispVC,85
3979,HOTC_1_44449,HOTC,HOTC_44449,1,7,HOTC_1,2,HOTC_1_2,2021-09-10,44449,WaterDispHdVC,0.024168325277224907
3980,HOTC_1_44450,HOTC,HOTC_44450,1,7,HOTC_1,2,HOTC_1_2,2021-09-11,44450,WaterDispRMS,44
3980,HOTC_1_44450,HOTC,HOTC_44450,1,7,HOTC_1,2,HOTC_1_2,2021-09-11,44450,WaterDispHdRMS,0.012514220705346985
3980,HOTC_1_44450,HOTC,HOTC_44450,1,7,HOTC_1,2,HOTC_1_2,2021-09-11,44450,WaterDispVC,164
3980,HOTC_1_44450,HOTC,HOTC_44450,1,7,HOTC_1,2,HOTC_1_2,2021-09-11,44450,WaterDispHdVC,0.04664391353811149
3981,HOTC_1_44451,HOTC,HOTC_44451,1,7,HOTC_1,2,HOTC_1_2,2021-09-12,44451,WaterDispRMS,194
3981,HOTC_1_44451,HOTC,HOTC_44451,1,7,HOTC_1,2,HOTC_1_2,2021-09-12,44451,WaterDispHdRMS,0.05519203413940256
3981,HOTC_1_44451,HOTC,HOTC_44451,1,7,HOTC_1,2,HOTC_1_2,2021-09-12,44451,WaterDispVC,212
3981,HOTC_1_44451,HOTC,HOTC_44451,1,7,HOTC_1,2,HOTC_1_2,2021-09-12,44451,WaterDispHdVC,0.060312944523470836
3982,HOTC_1_44452,HOTC,HOTC_44452,1,7,HOTC_1,2,HOTC_1_2,2021-09-13,44452,WaterDispRMS,351
3982,HOTC_1_44452,HOTC,HOTC_44452,1,7,HOTC_1,2,HOTC_1_2,2021-09-13,44452,WaterDispHdRMS,0.08571428571428572
3982,HOTC_1_44452,HOTC,HOTC_44452,1,7,HOTC_1,2,HOTC_1_2,2021-09-13,44452,WaterDispVC,335
3982,HOTC_1_44452,HOTC,HOTC_44452,1,7,HOTC_1,2,HOTC_1_2,2021-09-13,44452,WaterDispHdVC,0.08180708180708181
3989,HOTC_1_44459,HOTC,HOTC_44459,1,7,HOTC_1,2,HOTC_1_2,2021-09-20,44459,SetPointRMS,51
3989,HOTC_1_44459,HOTC,HOTC_44459,1,7,HOTC_1,2,HOTC_1_2,2021-09-20,44459,LowTempSetPointDeviationRMS,-30.799999999999997
3989,HOTC_1_44459,HOTC,HOTC_44459,1,7,HOTC_1,2,HOTC_1_2,2021-09-20,44459,HiTempSetPointDeviationRMS,-35.7
3999,HOTC_1_44469,HOTC,HOTC_44469,1,7,HOTC_1,2,HOTC_1_2,2021-09-30,44469,SetPointRMS,45.9
3999,HOTC_1_44469,HOTC,HOTC_44469,1,7,HOTC_1,2,HOTC_1_2,2021-09-30,44469,LowTempSetPointDeviationRMS,-32.00000000000001
3999,HOTC_1_44469,HOTC,HOTC_44469,1,7,HOTC_1,2,HOTC_1_2,2021-09-30,44469,HiTempSetPointDeviationRMS,-42.50000000000001
4000,HOTC_1_44470,HOTC,HOTC_44470,1,7,HOTC_1,2,HOTC_1_2,2021-10-01,44470,SetPointRMS,45.4
4000,HOTC_1_44470,HOTC,HOTC_44470,1,7,HOTC_1,2,HOTC_1_2,2021-10-01,44470,LowTempSetPointDeviationRMS,-32.1
4000,HOTC_1_44470,HOTC,HOTC_44470,1,7,HOTC_1,2,HOTC_1_2,2021-10-01,44470,HiTempSetPointDeviationRMS,-41.800000000000004
4038,HOTC_1_44508,HOTC,HOTC_44508,1,7,HOTC_1,2,HOTC_1_2,2021-11-08,44508,WaterDispRMS,2929
4038,HOTC_1_44508,HOTC,HOTC_44508,1,7,HOTC_1,2,HOTC_1_2,2021-11-08,44508,WaterDispHdRMS,4.825370675453048
4038,HOTC_1_44508,HOTC,HOTC_44508,1,7,HOTC_1,2,HOTC_1_2,2021-11-08,44508,WaterDispVC,2964
4038,HOTC_1_44508,HOTC,HOTC_44508,1,7,HOTC_1,2,HOTC_1_2,2021-11-08,44508,WaterDispHdVC,4.883031301482702
4067,HOTC_1_44537,HOTC,HOTC_44537,1,7,HOTC_1,2,HOTC_1_2,2021-12-07,44537,WaterDispVC,0
4067,HOTC_1_44537,HOTC,HOTC_44537,1,7,HOTC_1,2,HOTC_1_2,2021-12-07,44537,WaterDispHdVC,0
4068,HOTC_1_44538,HOTC,HOTC_44538,1,7,HOTC_1,2,HOTC_1_2,2021-12-08,44538,WaterDispVC,0
4068,HOTC_1_44538,HOTC,HOTC_44538,1,7,HOTC_1,2,HOTC_1_2,2021-12-08,44538,WaterDispHdVC,0
4069,HOTC_1_44539,HOTC,HOTC_44539,1,7,HOTC_1,2,HOTC_1_2,2021-12-09,44539,WaterDispVC,0
4069,HOTC_1_44539,HOTC,HOTC_44539,1,7,HOTC_1,2,HOTC_1_2,2021-12-09,44539,WaterDispHdVC,0
4070,HOTC_1_44540,HOTC,HOTC_44540,1,7,HOTC_1,2,HOTC_1_2,2021-12-10,44540,WaterDispVC,0
4070,HOTC_1_44540,HOTC,HOTC_44540,1,7,HOTC_1,2,HOTC_1_2,2021-12-10,44540,WaterDispHdVC,0
4071,HOTC_1_44541,HOTC,HOTC_44541,1,7,HOTC_1,2,HOTC_1_2,2021-12-11,44541,WaterDispVC,0
4071,HOTC_1_44541,HOTC,HOTC_44541,1,7,HOTC_1,2,HOTC_1_2,2021-12-11,44541,WaterDispHdVC,0
4072,HOTC_1_44542,HOTC,HOTC_44542,1,7,HOTC_1,2,HOTC_1_2,2021-12-12,44542,WaterDispVC,0
4072,HOTC_1_44542,HOTC,HOTC_44542,1,7,HOTC_1,2,HOTC_1_2,2021-12-12,44542,WaterDispHdVC,0
4073,HOTC_1_44543,HOTC,HOTC_44543,1,7,HOTC_1,2,HOTC_1_2,2021-12-13,44543,WaterDispVC,0
4073,HOTC_1_44543,HOTC,HOTC_44543,1,7,HOTC_1,2,HOTC_1_2,2021-12-13,44543,WaterDispHdVC,0
4074,HOTC_1_44544,HOTC,HOTC_44544,1,7,HOTC_1,2,HOTC_1_2,2021-12-14,44544,WaterDispVC,0
4074,HOTC_1_44544,HOTC,HOTC_44544,1,7,HOTC_1,2,HOTC_1_2,2021-12-14,44544,WaterDispHdVC,0
4075,HOTC_1_44545,HOTC,HOTC_44545,1,7,HOTC_1,2,HOTC_1_2,2021-12-15,44545,WaterDispVC,0
4075,HOTC_1_44545,HOTC,HOTC_44545,1,7,HOTC_1,2,HOTC_1_2,2021-12-15,44545,WaterDispHdVC,0
4076,HOTC_1_44546,HOTC,HOTC_44546,1,7,HOTC_1,2,HOTC_1_2,2021-12-16,44546,WaterDispVC,0
4076,HOTC_1_44546,HOTC,HOTC_44546,1,7,HOTC_1,2,HOTC_1_2,2021-12-16,44546,WaterDispHdVC,0
4077,HOTC_1_44547,HOTC,HOTC_44547,1,7,HOTC_1,2,HOTC_1_2,2021-12-17,44547,WaterDispVC,0
4077,HOTC_1_44547,HOTC,HOTC_44547,1,7,HOTC_1,2,HOTC_1_2,2021-12-17,44547,WaterDispHdVC,0
4078,HOTC_1_44548,HOTC,HOTC_44548,1,7,HOTC_1,2,HOTC_1_2,2021-12-18,44548,WaterDispVC,0
4078,HOTC_1_44548,HOTC,HOTC_44548,1,7,HOTC_1,2,HOTC_1_2,2021-12-18,44548,WaterDispHdVC,0
4079,HOTC_1_44549,HOTC,HOTC_44549,1,7,HOTC_1,2,HOTC_1_2,2021-12-19,44549,WaterDispVC,0
4079,HOTC_1_44549,HOTC,HOTC_44549,1,7,HOTC_1,2,HOTC_1_2,2021-12-19,44549,WaterDispHdVC,0
4080,HOTC_1_44550,HOTC,HOTC_44550,1,7,HOTC_1,2,HOTC_1_2,2021-12-20,44550,WaterDispVC,0
4080,HOTC_1_44550,HOTC,HOTC_44550,1,7,HOTC_1,2,HOTC_1_2,2021-12-20,44550,WaterDispHdVC,0
4081,HOTC_1_44551,HOTC,HOTC_44551,1,7,HOTC_1,2,HOTC_1_2,2021-12-21,44551,WaterDispVC,0
4081,HOTC_1_44551,HOTC,HOTC_44551,1,7,HOTC_1,2,HOTC_1_2,2021-12-21,44551,WaterDispHdVC,0
4082,HOTC_1_44552,HOTC,HOTC_44552,1,7,HOTC_1,2,HOTC_1_2,2021-12-22,44552,WaterDispVC,0
4082,HOTC_1_44552,HOTC,HOTC_44552,1,7,HOTC_1,2,HOTC_1_2,2021-12-22,44552,WaterDispHdVC,0
4083,HOTC_1_44553,HOTC,HOTC_44553,1,7,HOTC_1,2,HOTC_1_2,2021-12-23,44553,WaterDispVC,0
4083,HOTC_1_44553,HOTC,HOTC_44553,1,7,HOTC_1,2,HOTC_1_2,2021-12-23,44553,WaterDispHdVC,0
4084,HOTC_1_44554,HOTC,HOTC_44554,1,7,HOTC_1,2,HOTC_1_2,2021-12-24,44554,WaterDispVC,0
4084,HOTC_1_44554,HOTC,HOTC_44554,1,7,HOTC_1,2,HOTC_1_2,2021-12-24,44554,WaterDispHdVC,0
4085,HOTC_1_44555,HOTC,HOTC_44555,1,7,HOTC_1,2,HOTC_1_2,2021-12-25,44555,WaterDispVC,0
4085,HOTC_1_44555,HOTC,HOTC_44555,1,7,HOTC_1,2,HOTC_1_2,2021-12-25,44555,WaterDispHdVC,0
4086,HOTC_1_44556,HOTC,HOTC_44556,1,7,HOTC_1,2,HOTC_1_2,2021-12-26,44556,WaterDispVC,0
4086,HOTC_1_44556,HOTC,HOTC_44556,1,7,HOTC_1,2,HOTC_1_2,2021-12-26,44556,WaterDispHdVC,0
4087,HOTC_1_44557,HOTC,HOTC_44557,1,7,HOTC_1,2,HOTC_1_2,2021-12-27,44557,WaterDispVC,0
4087,HOTC_1_44557,HOTC,HOTC_44557,1,7,HOTC_1,2,HOTC_1_2,2021-12-27,44557,WaterDispHdVC,0
4088,HOTC_1_44558,HOTC,HOTC_44558,1,7,HOTC_1,2,HOTC_1_2,2021-12-28,44558,WaterDispVC,0
4088,HOTC_1_44558,HOTC,HOTC_44558,1,7,HOTC_1,2,HOTC_1_2,2021-12-28,44558,WaterDispHdVC,0
4089,HOTC_1_44559,HOTC,HOTC_44559,1,7,HOTC_1,2,HOTC_1_2,2021-12-29,44559,WaterDispVC,0
4089,HOTC_1_44559,HOTC,HOTC_44559,1,7,HOTC_1,2,HOTC_1_2,2021-12-29,44559,WaterDispHdVC,0
4090,HOTC_1_44560,HOTC,HOTC_44560,1,7,HOTC_1,2,HOTC_1_2,2021-12-30,44560,WaterDispVC,0
4090,HOTC_1_44560,HOTC,HOTC_44560,1,7,HOTC_1,2,HOTC_1_2,2021-12-30,44560,WaterDispHdVC,0
4091,HOTC_1_44561,HOTC,HOTC_44561,1,7,HOTC_1,2,HOTC_1_2,2021-12-31,44561,WaterDispVC,0
4091,HOTC_1_44561,HOTC,HOTC_44561,1,7,HOTC_1,2,HOTC_1_2,2021-12-31,44561,WaterDispHdVC,0
4092,HOTC_1_44562,HOTC,HOTC_44562,1,7,HOTC_1,2,HOTC_1_2,2022-01-01,44562,WaterDispVC,0
4092,HOTC_1_44562,HOTC,HOTC_44562,1,7,HOTC_1,2,HOTC_1_2,2022-01-01,44562,WaterDispHdVC,0
4093,HOTC_1_44563,HOTC,HOTC_44563,1,7,HOTC_1,2,HOTC_1_2,2022-01-02,44563,WaterDispVC,0
4093,HOTC_1_44563,HOTC,HOTC_44563,1,7,HOTC_1,2,HOTC_1_2,2022-01-02,44563,WaterDispHdVC,0
4094,HOTC_1_44564,HOTC,HOTC_44564,1,7,HOTC_1,2,HOTC_1_2,2022-01-03,44564,WaterDispVC,0
4094,HOTC_1_44564,HOTC,HOTC_44564,1,7,HOTC_1,2,HOTC_1_2,2022-01-03,44564,WaterDispHdVC,0
4095,HOTC_1_44565,HOTC,HOTC_44565,1,7,HOTC_1,2,HOTC_1_2,2022-01-04,44565,WaterDispVC,0
4095,HOTC_1_44565,HOTC,HOTC_44565,1,7,HOTC_1,2,HOTC_1_2,2022-01-04,44565,WaterDispHdVC,0
4096,HOTC_1_44566,HOTC,HOTC_44566,1,7,HOTC_1,2,HOTC_1_2,2022-01-05,44566,WaterDispVC,0
4096,HOTC_1_44566,HOTC,HOTC_44566,1,7,HOTC_1,2,HOTC_1_2,2022-01-05,44566,WaterDispHdVC,0
4097,HOTC_1_44567,HOTC,HOTC_44567,1,7,HOTC_1,2,HOTC_1_2,2022-01-06,44567,WaterDispVC,0
4097,HOTC_1_44567,HOTC,HOTC_44567,1,7,HOTC_1,2,HOTC_1_2,2022-01-06,44567,WaterDispHdVC,0
4098,HOTC_1_44568,HOTC,HOTC_44568,1,7,HOTC_1,2,HOTC_1_2,2022-01-07,44568,WaterDispVC,0
4098,HOTC_1_44568,HOTC,HOTC_44568,1,7,HOTC_1,2,HOTC_1_2,2022-01-07,44568,WaterDispHdVC,0
4099,HOTC_1_44569,HOTC,HOTC_44569,1,7,HOTC_1,2,HOTC_1_2,2022-01-08,44569,WaterDispVC,0
4099,HOTC_1_44569,HOTC,HOTC_44569,1,7,HOTC_1,2,HOTC_1_2,2022-01-08,44569,WaterDispHdVC,0
4100,HOTC_1_44570,HOTC,HOTC_44570,1,7,HOTC_1,2,HOTC_1_2,2022-01-09,44570,WaterDispVC,0
4100,HOTC_1_44570,HOTC,HOTC_44570,1,7,HOTC_1,2,HOTC_1_2,2022-01-09,44570,WaterDispHdVC,0
4101,HOTC_1_44571,HOTC,HOTC_44571,1,7,HOTC_1,2,HOTC_1_2,2022-01-10,44571,WaterDispVC,0
4101,HOTC_1_44571,HOTC,HOTC_44571,1,7,HOTC_1,2,HOTC_1_2,2022-01-10,44571,WaterDispHdVC,0
4102,HOTC_1_44572,HOTC,HOTC_44572,1,7,HOTC_1,2,HOTC_1_2,2022-01-11,44572,WaterDispVC,0
4102,HOTC_1_44572,HOTC,HOTC_44572,1,7,HOTC_1,2,HOTC_1_2,2022-01-11,44572,WaterDispHdVC,0
4103,HOTC_1_44573,HOTC,HOTC_44573,1,7,HOTC_1,2,HOTC_1_2,2022-01-12,44573,WaterDispVC,0
4103,HOTC_1_44573,HOTC,HOTC_44573,1,7,HOTC_1,2,HOTC_1_2,2022-01-12,44573,WaterDispHdVC,0
4104,HOTC_1_44574,HOTC,HOTC_44574,1,7,HOTC_1,2,HOTC_1_2,2022-01-13,44574,WaterDispVC,0
