Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Days,Inventory,InventoryChange,TotalInventoryChange,Marketing,Euth,EuthProportion,Dead,DeadProportion,TotalMortality,TotalMortalityProportion,Penicillin,PenicillinProportion,Dexamethasone,DexamethasoneProportion,Ceftiofur,CeftiofurProportion,Enroflaxin,EnroflaxinProportion,Tetracycline,TetracyclineProportion,Lincomycin,LincomycinProportion,OtherTreatments,OtherTreatmentsProportion,PrimaryRespiratory,PrimaryRespiratoryProportion,SecondaryRespiratory,SecondaryRespiratoryProportion,TotalTreatments,TotalTreatmentsProportion,WaterMedications,WaterDispRMS,WaterDispHdRMS,WaterDispVC,WaterDispHdVC,SetPointRMS,LowTempRMS,HiTempRMS,TempRangeRMS,LowTempSetPointDeviationRMS,HiTempSetPointDeviationRMS,SetPointVC,LowTempVC,AvgTempVC,HiTempVC,TempRangeVC,LowTempSetPointDeviationVC,AvgTempSetPointDeviationVC,HiTempSetPointDeviationVC
371,4NL2_2_44325,4NL2,4NL2_44325,2,2North,4NL2_2,2,4NL2_2_2,2021-05-09,44325,48,2856,-3,-4,0,0,0,3,0.0010504201680672268,3,0.0010504201680672268,27,0.009453781512605041,86,0.03011204481792717,59,0.02065826330532213,0,0,0,0,0,0,0,0,59,0.02065826330532213,113,0.03956582633053221,172,0.06022408963585434,1,1965,0.6880252100840336,2036,0.7128851540616247,70.8,71.4,75.7,4.299999999999997,-0.6000000000000085,-4.900000000000006,70.7,71.8,73.5,76.6,4.799999999999997,-1.0999999999999943,-2.799999999999997,-5.8999999999999915
372,4NL2_2_44326,4NL2,4NL2_44326,2,2North,4NL2_2,2,4NL2_2_2,2021-05-10,44326,49,2853,-3,-6,0,3,0.0010515247108307045,0,0,3,0.0010515247108307045,36,0.012618296529968454,96,0.033648790746582544,57,0.019978969505783387,2,7.010164738871364e-4,0,0,0,0,0,0,59,0.020679985979670523,132,0.046267087276550996,191,0.06694707325622153,1,2082,0.729758149316509,2388,0.8370136698212408,70.7,71.8,76.6,4.799999999999997,-1.0999999999999943,-5.8999999999999915,70.6,72.2,74.5,78.6,6.3999999999999915,-1.6000000000000085,-3.9000000000000057,-8
373,4NL2_2_44327,4NL2,4NL2_44327,2,2North,4NL2_2,2,4NL2_2_2,2021-05-11,44327,50,2852,-1,-2,0,0,0,1,3.506311360448808e-4,1,3.506311360448808e-4,47,0.016479663394109396,92,0.03225806451612903,35,0.012272089761570827,4,0.001402524544179523,0,0,0,0,0,0,39,0.01367461430575035,139,0.04873772791023843,178,0.06241234221598878,1,2468,0.8653576437587658,2430,0.8520336605890603,70.6,72.2,78.6,6.3999999999999915,-1.6000000000000085,-8,70.5,72.5,74.3,76.7,4.200000000000003,-2,-3.799999999999997,-6.200000000000003
374,4NL2_2_44328,4NL2,4NL2_44328,2,2North,4NL2_2,2,4NL2_2_2,2021-05-12,44328,51,2850,-2,-3,0,0,0,2,7.017543859649122e-4,2,7.017543859649122e-4,49,0.01719298245614035,85,0.02982456140350877,36,0.01263157894736842,6,0.002105263157894737,0,0,0,0,0,0,42,0.014736842105263158,134,0.047017543859649125,176,0.061754385964912284,0,2431,0.8529824561403508,2541,0.891578947368421,70.5,72.5,76.7,4.200000000000003,-2,-6.200000000000003,70.5,72.1,74.7,80,7.900000000000006,-1.5999999999999943,-4.200000000000003,-9.5
375,4NL2_2_44329,4NL2,4NL2_44329,2,2North,4NL2_2,2,4NL2_2_2,2021-05-13,44329,52,2849,-1,-2,0,0,0,1,3.51000351000351e-4,1,3.51000351000351e-4,0,0,73,0.02562302562302562,73,0.02562302562302562,2,7.02000702000702e-4,0,0,0,0,0,0,75,0.026325026325026327,73,0.02562302562302562,148,0.05194805194805195,0,2545,0.8932958932958933,2604,0.914004914004914,70.5,72.1,80,7.900000000000006,-1.5999999999999943,-9.5,70.4,72.2,75.3,80.6,8.399999999999991,-1.7999999999999972,-4.8999999999999915,-10.199999999999989
376,4NL2_2_44330,4NL2,4NL2_44330,2,2North,4NL2_2,2,4NL2_2_2,2021-05-14,44330,53,2849,0,0,0,0,0,0,0,0,0,0,0,57,0.020007020007020006,57,0.020007020007020006,0,0,0,0,0,0,0,0,57,0.020007020007020006,57,0.020007020007020006,114,0.04001404001404001,0,2610,0.9161109161109161,2604,0.914004914004914,70.4,72.2,80.6,8.399999999999991,-1.7999999999999972,-10.199999999999989,70.3,72.3,75.5,80,7.700000000000003,-2,-5.200000000000003,-9.700000000000003
377,4NL2_2_44331,4NL2,4NL2_44331,2,2North,4NL2_2,2,4NL2_2_2,2021-05-15,44331,54,2847,-2,-3,0,0,0,2,7.024938531787847e-4,2,7.024938531787847e-4,52,0.0182648401826484,65,0.0228310502283105,13,0.0045662100456621,0,0,0,0,0,0,0,0,13,0.0045662100456621,117,0.0410958904109589,130,0.045662100456621,0,2624,0.9216719353705655,2593,0.9107832806462943,70.3,72.3,80,7.700000000000003,-2,-9.700000000000003,70.2,73.3,74.1,75.3,2,-3.0999999999999943,-3.8999999999999915,-5.099999999999994
378,4NL2_2_44332,4NL2,4NL2_44332,2,2North,4NL2_2,2,4NL2_2_2,2021-05-16,44332,55,2847,0,0,0,0,0,0,0,0,0,24,0.008429926238145416,45,0.015806111696522657,21,0.007376185458377239,0,0,0,0,0,0,0,0,21,0.007376185458377239,69,0.02423603793466807,90,0.03161222339304531,0,2602,0.9139445029855989,2540,0.8921671935370565,70.2,73.3,75.3,2,-3.0999999999999943,-5.099999999999994,70.2,73.2,75.6,79.5,6.299999999999997,-3,-5.3999999999999915,-9.299999999999997
379,4NL2_2_44333,4NL2,4NL2_44333,2,2North,4NL2_2,2,4NL2_2_2,2021-05-17,44333,56,2842,-5,-12,0,2,7.037297677691766e-4,3,0.001055594651653765,5,0.0017593244194229415,5,0.0017593244194229415,77,0.027093596059113302,72,0.025334271639690358,0,0,0,0,0,0,0,0,72,0.025334271639690358,82,0.028852920478536243,154,0.054187192118226604,0,2499,0.8793103448275862,2522,0.8874032371569317,70.2,73.2,79.5,6.299999999999997,-3,-9.299999999999997,70.1,73.5,75.1,77.7,4.200000000000003,-3.4000000000000057,-5,-7.6000000000000085
380,4NL2_2_44334,4NL2,4NL2_44334,2,2North,4NL2_2,2,4NL2_2_2,2021-05-18,44334,57,2841,-1,-7,0,0,0,1,3.5198873636043646e-4,1,3.5198873636043646e-4,28,0.009855684618092221,12,0.004223864836325237,12,0.004223864836325237,0,0,0,0,0,0,0,0,12,0.004223864836325237,40,0.014079549454417459,52,0.018303414290742698,0,2527,0.889475536782823,2614,0.9200985568461809,70.1,73.5,77.7,4.200000000000003,-3.4000000000000057,-7.6000000000000085,70,74.4,75.8,77.5,3.0999999999999943,-4.400000000000006,-5.799999999999997,-7.5
381,4NL2_2_44335,4NL2,4NL2_44335,2,2North,4NL2_2,2,4NL2_2_2,2021-05-19,44335,58,2839,-2,-4,0,1,3.522367030644593e-4,1,3.522367030644593e-4,2,7.044734061289186e-4,27,0.009510390982740402,5,0.0017611835153222965,5,0.0017611835153222965,0,0,0,0,0,0,0,0,5,0.0017611835153222965,32,0.011271574498062698,37,0.013032758013384995,0,2622,0.9235646354350123,2731,0.9619584360690384,70,74.4,77.5,3.0999999999999943,-4.400000000000006,-7.5,69.9,75.9,78.9,83.8,7.8999999999999915,-6,-9,-13.899999999999991
382,4NL2_2_44336,4NL2,4NL2_44336,2,2North,4NL2_2,2,4NL2_2_2,2021-05-20,44336,59,2839,0,-1,0,0,0,0,0,0,0,37,0.013032758013384995,7,0.0024656569214512153,7,0.0024656569214512153,0,0,0,0,0,0,0,0,7,0.0024656569214512153,44,0.01549841493483621,51,0.017964071856287425,0,2748,0.9679464600211342,2804,0.9876717153927439,69.9,75.9,83.8,7.8999999999999915,-6,-13.899999999999991,69.8,75.9,80.8,86.6,10.699999999999989,-6.1000000000000085,-11,-16.799999999999997
383,4NL2_2_44337,4NL2,4NL2_44337,2,2North,4NL2_2,2,4NL2_2_2,2021-05-21,44337,60,2838,-1,-6,0,1,3.5236081747709656e-4,0,0,1,3.5236081747709656e-4,27,0.009513742071881607,2,7.047216349541931e-4,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0102184637068358,29,0.0102184637068358,0,2814,0.9915433403805497,2716,0.9570119802677942,69.8,75.9,86.6,10.699999999999989,-6.1000000000000085,-16.799999999999997,69.8,75.9,78.2,80.4,4.5,-6.1000000000000085,-8.400000000000006,-10.600000000000009
384,4NL2_2_44338,4NL2,4NL2_44338,2,2North,4NL2_2,2,4NL2_2_2,2021-05-22,44338,61,2837,-1,-1,0,0,0,1,3.5248501938667606e-4,1,3.5248501938667606e-4,26,0.009164610504053579,4,0.0014099400775467042,4,0.0014099400775467042,0,0,0,0,0,0,0,0,4,0.0014099400775467042,30,0.010574550581600282,34,0.011984490659146986,0,2711,0.9555868875572788,2872,1.0123369756785336,69.8,75.9,80.4,4.5,-6.1000000000000085,-10.600000000000009,69.7,75.8,79.6,86,10.200000000000003,-6.099999999999994,-9.899999999999991,-16.299999999999997
385,4NL2_2_44339,4NL2,4NL2_44339,2,2North,4NL2_2,2,4NL2_2_2,2021-05-23,44339,62,2837,0,-4,0,0,0,0,0,0,0,36,0.01268946069792034,2,7.049700387733521e-4,2,7.049700387733521e-4,0,0,0,0,0,0,0,0,2,7.049700387733521e-4,38,0.013394430736693691,40,0.014099400775467043,0,2924,1.0306661966866408,3026,1.0666196686640819,69.7,75.8,86,10.200000000000003,-6.099999999999994,-16.299999999999997,69.6,75.8,80.2,86.6,10.799999999999997,-6.200000000000003,-10.600000000000009,-17
386,4NL2_2_44340,4NL2,4NL2_44340,2,2North,4NL2_2,2,4NL2_2_2,2021-05-24,44340,63,2831,-6,-7,0,0,0,6,0.0021193924408336277,6,0.0021193924408336277,26,0.009184033910279053,9,0.0031790886612504416,9,0.0031790886612504416,0,0,0,0,0,0,0,0,9,0.0031790886612504416,35,0.012363122571529495,44,0.015542211232779936,0,3060,1.0808901448251502,3318,1.1720240197809961,69.6,75.6,86.6,11,-6,-17,69.5,75.6,83,90.1,14.5,-6.099999999999994,-13.5,-20.599999999999994
387,4NL2_2_44341,4NL2,4NL2_44341,2,2North,4NL2_2,2,4NL2_2_2,2021-05-25,44341,64,2347,-484,-1626,0,4,0.0017043033659991478,3,0.0012782275244993609,7,0.002982530890498509,16,0.006817213463996591,8,0.0034086067319982955,8,0.0034086067319982955,0,0,0,0,0,0,0,0,8,0.0034086067319982955,24,0.010225820195994887,32,0.013634426927993182,0,3381,1.4405624201107796,2747,1.1704303365999147,69.5,75.6,90.1,14.5,-6.099999999999994,-20.599999999999994,69.4,75.6,77.7,83.2,7.6000000000000085,-6.199999999999989,-8.299999999999997,-13.799999999999997
388,4NL2_2_44342,4NL2,4NL2_44342,2,2North,4NL2_2,2,4NL2_2_2,2021-05-26,44342,65,2320,-27,-27,0,0,0,1,4.310344827586207e-4,1,4.310344827586207e-4,13,0.005603448275862069,7,0.003017241379310345,7,0.003017241379310345,0,0,0,0,0,0,0,0,7,0.003017241379310345,20,0.008620689655172414,27,0.01163793103448276,0,2660,1.146551724137931,2641,1.1383620689655172,69.4,75.8,83.2,7.400000000000006,-6.3999999999999915,-13.799999999999997,69.4,75.5,78.7,83.3,7.799999999999997,-6.099999999999994,-9.299999999999997,-13.899999999999991
389,4NL2_2_44343,4NL2,4NL2_44343,2,2North,4NL2_2,2,4NL2_2_2,2021-05-27,44343,66,13,-2307,-2307,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,69.3,74.3,83.3,9,-5,-14,NA,64.4,69.7,78.3,13.899999999999991,NA,NA,NA
390,4NL2_2_44349,4NL2,4NL2_44349,2,2North,4NL2_2,3,4NL2_2_3,2021-06-02,44349,1,1048,1048,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,83.5,67.6,85.6,18,15.900000000000006,-2.0999999999999943,79.5,67.6,78.7,86.4,18.80000000000001,11.900000000000006,0.7999999999999972,-6.900000000000006
391,4NL2_2_44350,4NL2,4NL2_44350,2,2North,4NL2_2,3,4NL2_2_3,2021-06-03,44350,2,1048,0,0,0,0,0,0,0,0,0,20,0.019083969465648856,0,0,0,0,11,0.01049618320610687,0,0,0,0,0,0,11,0.01049618320610687,20,0.019083969465648856,31,0.029580152671755726,1,NA,NA,184,0.17557251908396945,83.5,67.6,86.4,18.80000000000001,15.900000000000006,-2.9000000000000057,83.5,80.6,85,92.3,11.700000000000003,2.9000000000000057,-1.5,-8.799999999999997
392,4NL2_2_44351,4NL2,4NL2_44351,2,2North,4NL2_2,3,4NL2_2_3,2021-06-04,44351,3,2081,1033,1033,0,0,0,0,0,0,0,21,0.010091302258529554,0,0,0,0,22,0.010571840461316675,0,0,0,0,0,0,22,0.010571840461316675,21,0.010091302258529554,43,0.020663142719846227,1,NA,NA,267,0.12830370014416145,83.5,80.6,92.3,11.700000000000003,2.9000000000000057,-8.799999999999997,83.5,80.8,85.3,91.8,11,2.700000000000003,-1.7999999999999972,-8.299999999999997
393,4NL2_2_44352,4NL2,4NL2_44352,2,2North,4NL2_2,3,4NL2_2_3,2021-06-05,44352,4,2081,0,0,0,0,0,0,0,0,0,23,0.011052378664103796,0,0,0,0,29,0.013935607880826525,0,0,0,0,0,0,29,0.013935607880826525,23,0.011052378664103796,52,0.024987986544930323,0,337,0.16194137433925998,460,0.22104757328207592,83.5,80.8,91.8,11,2.700000000000003,-8.299999999999997,83.5,81.2,85.9,93.3,12.099999999999994,2.299999999999997,-2.4000000000000057,-9.799999999999997
394,4NL2_2_44353,4NL2,4NL2_44353,2,2North,4NL2_2,3,4NL2_2_3,2021-06-06,44353,5,2081,0,0,0,0,0,0,0,0,0,27,0.012974531475252283,0,0,0,0,43,0.020663142719846227,0,0,0,0,0,0,43,0.020663142719846227,27,0.012974531475252283,70,0.03363767419509851,0,455,0.21864488226814033,440,0.21143680922633348,83.5,81.2,93.3,12.099999999999994,2.299999999999997,-9.799999999999997,83.5,81.3,84.8,89.8,8.5,2.200000000000003,-1.2999999999999972,-6.299999999999997
395,4NL2_2_44354,4NL2,4NL2_44354,2,2North,4NL2_2,3,4NL2_2_3,2021-06-07,44354,6,3099,1018,1018,0,0,0,0,0,0,0,22,0.007099064214262665,0,0,0,0,46,0.01484349790254921,0,0,0,0,0,0,46,0.01484349790254921,22,0.007099064214262665,68,0.021942562116811875,1,421,0.13585027428202645,497,0.16037431429493385,83.5,81.3,89.8,8.5,2.200000000000003,-6.299999999999997,83.5,81.9,84.8,89.9,8,1.5999999999999943,-1.2999999999999972,-6.400000000000006
396,4NL2_2_44355,4NL2,4NL2_44355,2,2North,4NL2_2,3,4NL2_2_3,2021-06-08,44355,7,3098,-1,-1,0,0,0,1,3.2278889606197545e-4,1,3.2278889606197545e-4,27,0.008715300193673338,0,0,0,0,75,0.02420916720464816,0,0,0,0,0,0,75,0.02420916720464816,27,0.008715300193673338,102,0.0329244673983215,1,549,0.17721110393802453,700,0.22595222724338282,83.5,81.9,89.9,8,1.5999999999999943,-6.400000000000006,83.2,81.5,85.6,91.9,10.400000000000006,1.7000000000000028,-2.3999999999999915,-8.700000000000003
397,4NL2_2_44356,4NL2,4NL2_44356,2,2North,4NL2_2,3,4NL2_2_3,2021-06-09,44356,8,3098,0,0,0,0,0,0,0,0,0,26,0.008392511297611363,0,0,0,0,46,0.014848289218850872,0,0,0,0,0,0,46,0.014848289218850872,26,0.008392511297611363,72,0.023240800516462233,1,632,0.2040025823111685,732,0.23628147191736604,83.2,81.5,91.9,10.400000000000006,1.7000000000000028,-8.700000000000003,82.9,81.4,86.3,92.4,11,1.5,-3.3999999999999915,-9.5
398,4NL2_2_44357,4NL2,4NL2_44357,2,2North,4NL2_2,3,4NL2_2_3,2021-06-10,44357,9,3098,0,1021,0,0,0,0,0,0,0,28,0.009038089089735314,0,0,0,0,44,0.014202711426726921,0,0,0,0,0,0,44,0.014202711426726921,28,0.009038089089735314,72,0.023240800516462233,0,733,0.23660426081342803,821,0.2650096836668819,82.9,81.4,92.4,11,1.5,-9.5,82.8,81.5,86.6,92.1,10.599999999999994,1.2999999999999972,-3.799999999999997,-9.299999999999997
399,4NL2_2_44358,4NL2,4NL2_44358,2,2North,4NL2_2,3,4NL2_2_3,2021-06-11,44358,10,3097,-1,1060,0,0,0,1,3.2289312237649337e-4,1,3.2289312237649337e-4,26,0.008395221181788828,0,0,0,0,42,0.013561511139812722,0,0,0,0,0,0,42,0.013561511139812722,26,0.008395221181788828,68,0.02195673232160155,0,832,0.2686470778172425,937,0.3025508556667743,82.8,81.5,92.1,10.599999999999994,1.2999999999999972,-9.299999999999997,82.6,82.1,87.3,93.5,11.400000000000006,0.5,-4.700000000000003,-10.900000000000006
400,4NL2_2_44359,4NL2,4NL2_44359,2,2North,4NL2_2,3,4NL2_2_3,2021-06-12,44359,11,3096,-1,-1,0,0,0,1,3.2299741602067185e-4,1,3.2299741602067185e-4,26,0.008397932816537468,0,0,0,0,47,0.015180878552971577,0,0,0,0,0,0,47,0.015180878552971577,26,0.008397932816537468,73,0.023578811369509043,0,956,0.3087855297157623,1044,0.3372093023255814,82.6,82.1,93.5,11.400000000000006,0.5,-10.900000000000006,82.5,82.6,86.8,91.7,9.100000000000009,-0.09999999999999432,-4.299999999999997,-9.200000000000003
401,4NL2_2_44360,4NL2,4NL2_44360,2,2North,4NL2_2,3,4NL2_2_3,2021-06-13,44360,12,3095,-1,-1,0,0,0,1,3.2310177705977385e-4,1,3.2310177705977385e-4,31,0.010016155088852988,0,0,0,0,58,0.018739903069466882,0,0,0,0,0,0,58,0.018739903069466882,31,0.010016155088852988,89,0.028756058158319872,0,1048,0.33861066235864296,1108,0.35799676898222943,82.5,82.6,91.7,9.100000000000009,-0.09999999999999432,-9.200000000000003,82.1,79.9,85.1,91.4,11.5,2.1999999999999886,-3,-9.300000000000011
402,4NL2_2_44361,4NL2,4NL2_44361,2,2North,4NL2_2,3,4NL2_2_3,2021-06-14,44361,13,3059,-36,884,0,0,0,2,6.538084341288003e-4,2,6.538084341288003e-4,40,0.013076168682576005,0,0,0,0,57,0.018633540372670808,0,0,0,0,0,0,57,0.018633540372670808,40,0.013076168682576005,97,0.03170970905524681,0,1105,0.36122915985616216,1195,0.39065053939195815,82.1,79.9,91.4,11.5,2.1999999999999886,-9.300000000000011,81.5,80.2,84.1,90.1,9.899999999999991,1.2999999999999972,-2.5999999999999943,-8.599999999999994
403,4NL2_2_44362,4NL2,4NL2_44362,2,2North,4NL2_2,3,4NL2_2_3,2021-06-15,44362,14,3058,-1,-2,0,0,0,1,3.270111183780249e-4,1,3.270111183780249e-4,36,0.011772400261608895,0,0,0,0,45,0.014715500327011119,0,0,0,0,0,0,45,0.014715500327011119,36,0.011772400261608895,81,0.026487900588620012,0,1185,0.38750817527795944,1278,0.41792020928711576,81.5,80.2,90.1,9.899999999999991,1.2999999999999972,-8.599999999999994,80.9,78.6,83.8,90.4,11.800000000000011,2.3000000000000114,-2.8999999999999915,-9.5
404,4NL2_2_44363,4NL2,4NL2_44363,2,2North,4NL2_2,3,4NL2_2_3,2021-06-16,44363,15,3056,-2,-3,0,0,0,2,6.544502617801048e-4,2,6.544502617801048e-4,51,0.01668848167539267,0,0,0,0,35,0.011452879581151832,0,0,0,0,0,0,35,0.011452879581151832,51,0.01668848167539267,86,0.0281413612565445,0,1292,0.42277486910994766,1339,0.4381544502617801,80.9,78.6,90.4,11.800000000000011,2.3000000000000114,-9.5,80.3,77.8,82.9,89.8,12,2.5,-2.6000000000000085,-9.5
405,4NL2_2_44364,4NL2,4NL2_44364,2,2North,4NL2_2,3,4NL2_2_3,2021-06-17,44364,16,3053,-3,-3,0,0,0,3,9.82640026203734e-4,3,9.82640026203734e-4,45,0.01473960039305601,0,0,0,0,35,0.011464133639043564,0,0,0,0,0,0,35,0.011464133639043564,45,0.01473960039305601,80,0.026203734032099576,0,1351,0.44251555846708157,1546,0.5063871601703243,80.3,77.8,89.8,12,2.5,-9.5,79.8,78.2,84,89.7,11.5,1.5999999999999943,-4.200000000000003,-9.900000000000006
406,4NL2_2_44365,4NL2,4NL2_44365,2,2North,4NL2_2,3,4NL2_2_3,2021-06-18,44365,17,3050,-3,-3,0,0,0,3,9.836065573770492e-4,3,9.836065573770492e-4,78,0.025573770491803278,0,0,0,0,53,0.01737704918032787,0,0,0,0,0,0,53,0.01737704918032787,78,0.025573770491803278,131,0.04295081967213115,0,1574,0.5160655737704918,1559,0.5111475409836066,79.8,78.2,89.7,11.5,1.5999999999999943,-9.900000000000006,79.4,82.7,85.2,88.5,5.799999999999997,-3.299999999999997,-5.799999999999997,-9.099999999999994
407,4NL2_2_44366,4NL2,4NL2_44366,2,2North,4NL2_2,3,4NL2_2_3,2021-06-19,44366,18,3049,-1,-1,0,0,0,1,3.2797638570022957e-4,1,3.2797638570022957e-4,64,0.020990488684814693,0,0,0,0,43,0.014102984585109873,0,0,0,0,0,0,43,0.014102984585109873,64,0.020990488684814693,107,0.03509347326992457,0,1557,0.5106592325352575,1537,0.5040997048212529,79.4,82.7,88.5,5.799999999999997,-3.299999999999997,-9.099999999999994,79,79.7,83.7,88,8.299999999999997,-0.7000000000000028,-4.700000000000003,-9
408,4NL2_2_44367,4NL2,4NL2_44367,2,2North,4NL2_2,3,4NL2_2_3,2021-06-20,44367,19,3045,-4,-5,0,1,3.284072249589491e-4,3,9.852216748768472e-4,4,0.0013136288998357964,67,0.02200328407224959,0,0,0,0,37,0.012151067323481117,0,0,0,0,0,0,37,0.012151067323481117,67,0.02200328407224959,104,0.034154351395730705,0,1503,0.4935960591133005,1474,0.48407224958949097,79,79.7,88,8.299999999999997,-0.7000000000000028,-9,78.6,79.2,82.3,87.1,7.8999999999999915,-0.6000000000000085,-3.700000000000003,-8.5
409,4NL2_2_44368,4NL2,4NL2_44368,2,2North,4NL2_2,3,4NL2_2_3,2021-06-21,44368,20,3042,-3,-3,0,0,0,3,9.861932938856016e-4,3,9.861932938856016e-4,88,0.028928336620644313,0,0,0,0,40,0.013149243918474688,0,0,0,0,0,0,40,0.013149243918474688,88,0.028928336620644313,128,0.042077580539119,0,1462,0.4806048652202498,1439,0.4730440499671269,78.6,79.2,87.1,7.8999999999999915,-0.6000000000000085,-8.5,78.3,76.7,79.9,81.8,5.099999999999994,1.5999999999999943,-1.6000000000000085,-3.5
410,4NL2_2_44369,4NL2,4NL2_44369,2,2North,4NL2_2,3,4NL2_2_3,2021-06-22,44369,21,3042,0,-2,0,0,0,0,0,0,0,66,0.021696252465483234,0,0,0,0,35,0.011505588428665352,0,0,0,0,0,0,35,0.011505588428665352,66,0.021696252465483234,101,0.033201840894148585,0,1431,0.47041420118343197,1432,0.4707429322813938,78.3,76.7,81.8,5.099999999999994,1.5999999999999943,-3.5,77.9,75.3,79.8,84.3,9,2.6000000000000085,-1.8999999999999915,-6.3999999999999915
411,4NL2_2_44370,4NL2,4NL2_44370,2,2North,4NL2_2,3,4NL2_2_3,2021-06-23,44370,22,3040,-2,-2,0,0,0,2,6.578947368421052e-4,2,6.578947368421052e-4,56,0.018421052631578946,0,0,0,0,30,0.009868421052631578,0,0,0,0,0,0,30,0.009868421052631578,56,0.018421052631578946,86,0.028289473684210528,0,1444,0.475,1525,0.5016447368421053,77.9,75.3,84.3,9,2.6000000000000085,-6.3999999999999915,77.5,78,80.4,84.5,6.5,-0.5,-2.9000000000000057,-7
412,4NL2_2_44371,4NL2,4NL2_44371,2,2North,4NL2_2,3,4NL2_2_3,2021-06-24,44371,23,3040,0,0,0,0,0,0,0,0,0,53,0.017434210526315788,0,0,0,0,26,0.008552631578947369,0,0,0,0,0,0,26,0.008552631578947369,53,0.017434210526315788,79,0.02598684210526316,0,1532,0.5039473684210526,1581,0.5200657894736842,77.5,78,84.5,6.5,-0.5,-7,77.1,78.9,80.6,84,5.099999999999994,-1.8000000000000114,-3.5,-6.900000000000006
413,4NL2_2_44372,4NL2,4NL2_44372,2,2North,4NL2_2,3,4NL2_2_3,2021-06-25,44372,24,3036,-4,-7,0,0,0,4,0.0013175230566534915,4,0.0013175230566534915,49,0.016139657444005272,0,0,0,0,28,0.00922266139657444,0,0,0,0,0,0,28,0.00922266139657444,49,0.016139657444005272,77,0.025362318840579712,0,1602,0.5276679841897233,1685,0.5550065876152833,77.1,78.9,84,5.099999999999994,-1.8000000000000114,-6.900000000000006,76.8,78.8,80.9,83.9,5.1000000000000085,-2,-4.1000000000000085,-7.1000000000000085
414,4NL2_2_44373,4NL2,4NL2_44373,2,2North,4NL2_2,3,4NL2_2_3,2021-06-26,44373,25,3035,-1,-2,0,1,3.2948929159802305e-4,0,0,1,3.2948929159802305e-4,60,0.019769357495881382,0,0,0,0,34,0.011202635914332784,0,0,0,0,0,0,34,0.011202635914332784,60,0.019769357495881382,94,0.030971993410214168,0,1682,0.5542009884678748,1705,0.5617792421746294,76.8,78.8,83.9,5.1000000000000085,-2,-7.1000000000000085,76.5,78.6,80.3,83.3,4.700000000000003,-2.0999999999999943,-3.799999999999997,-6.799999999999997
415,4NL2_2_44374,4NL2,4NL2_44374,2,2North,4NL2_2,3,4NL2_2_3,2021-06-27,44374,26,3035,0,0,0,0,0,0,0,0,0,44,0.014497528830313015,0,0,0,0,50,0.016474464579901153,0,0,0,0,0,0,50,0.016474464579901153,44,0.014497528830313015,94,0.030971993410214168,0,1735,0.57166392092257,1819,0.5993410214168039,76.5,78.6,83.3,4.700000000000003,-2.0999999999999943,-6.799999999999997,76.1,78.3,80.5,83.6,5.299999999999997,-2.200000000000003,-4.400000000000006,-7.5
416,4NL2_2_44375,4NL2,4NL2_44375,2,2North,4NL2_2,3,4NL2_2_3,2021-06-28,44375,27,3035,0,0,0,0,0,0,0,0,0,40,0.013179571663920923,0,0,0,0,41,0.013509060955518945,0,0,0,0,0,0,41,0.013509060955518945,40,0.013179571663920923,81,0.026688632619439868,0,1818,0.599011532125206,1853,0.6105436573311367,76.1,78.3,83.6,5.299999999999997,-2.200000000000003,-7.5,75.8,78.6,80.1,83.4,4.800000000000011,-2.799999999999997,-4.299999999999997,-7.6000000000000085
417,4NL2_2_44376,4NL2,4NL2_44376,2,2North,4NL2_2,3,4NL2_2_3,2021-06-29,44376,28,3035,0,0,0,0,0,0,0,0,0,50,0.016474464579901153,0,0,0,0,45,0.014827018121911038,0,0,0,0,0,0,45,0.014827018121911038,50,0.016474464579901153,95,0.03130148270181219,0,1881,0.6197693574958814,2129,0.7014827018121911,75.8,78.6,83.4,4.800000000000011,-2.799999999999997,-7.6000000000000085,75.5,78,80.6,84.7,6.700000000000003,-2.5,-5.099999999999994,-9.200000000000003
418,4NL2_2_44377,4NL2,4NL2_44377,2,2North,4NL2_2,3,4NL2_2_3,2021-06-30,44377,29,3032,-3,-5,0,2,6.596306068601583e-4,1,3.2981530343007914e-4,3,9.894459102902375e-4,85,0.028034300791556728,0,0,0,0,46,0.015171503957783642,0,0,0,0,0,0,46,0.015171503957783642,85,0.028034300791556728,131,0.04320580474934037,0,2159,0.7120712401055409,2102,0.6932717678100264,75.5,78,84.7,6.700000000000003,-2.5,-9.200000000000003,75.1,77.1,80.1,85.1,8,-2,-5,-10
