GlobalID,Temp_ReHS,ReHS,Color_ReHS,Site
HOTC_7_44687,71.06,56,Yellow,HOTC
HOTC_7_44688,71.24000000000001,60.2,Green,HOTC
HOTC_7_44689,71.24000000000001,61.8,Green,HOTC
HOTC_7_44690,77.36,58.8,Yellow,HOTC
HOTC_7_44691,79.88,61.8,Green,HOTC
HOTC_7_44692,82.4,62.8,Green,HOTC
HOTC_7_44693,82.4,64.6,Green,HOTC
HOTC_7_44694,80.06,67.8,Green,HOTC
HOTC_7_44695,80.06,69.2,Green,HOTC
HOTC_7_44696,77.18,65.4,Green,HOTC
HOTC_7_44697,75.92,66,Green,HOTC
HOTC_7_44698,76.82,65.6,Green,HOTC
HOTC_7_44699,75.2,58.4,Yellow,HOTC
HOTC_7_44700,75.2,61.8,Green,HOTC
HOTC_7_44701,78.44,68.6,Green,HOTC
HOTC_7_44702,71.6,58.8,Yellow,HOTC
HOTC_7_44703,69.80000000000001,67.8,Green,HOTC
HOTC_7_44704,71.78,75.6,Green,HOTC
HOTC_7_44705,71.78,70,Green,HOTC
HOTC_7_44706,74.30000000000001,70,Green,HOTC
HOTC_7_44707,71.6,68.4,Green,HOTC
HOTC_7_44708,70.34,58,Yellow,HOTC
HOTC_7_44709,71.78,67.8,Green,HOTC
HOTC_7_44710,75.2,76.4,Green,HOTC
HOTC_7_44711,77.9,83.8,Green,HOTC
HOTC_7_44712,79.7,83.6,Green,HOTC
HOTC_7_44713,77.18,81.2,Green,HOTC
HOTC_7_44714,74.30000000000001,73.2,Green,HOTC
HOTC_7_44715,75.2,69.8,Green,HOTC
HOTC_7_44716,77.53999999999999,65.2,Green,HOTC
HOTC_7_44717,78.44,64.2,Green,HOTC
HOTC_7_44718,74.12,63.4,Green,HOTC
HOTC_7_44719,77.36,58.6,Yellow,HOTC
HOTC_7_44720,76.46000000000001,58.2,Yellow,HOTC
HOTC_7_44721,76.64,60.4,Green,HOTC
HOTC_7_44722,74.84,62.6,Green,HOTC
HOTC_7_44723,78.80000000000001,59,Yellow,HOTC
HOTC_7_44724,84.74000000000001,54.4,Yellow,HOTC
HOTC_7_44725,88.88,52.6,Yellow,HOTC
HOTC_7_44726,89.42,54.2,Yellow,HOTC
HOTC_7_44727,87.08000000000001,59.6,Green,HOTC
HOTC_7_44728,88.16,59.8,Green,HOTC
HOTC_7_44729,82.4,61.8,Green,HOTC
HOTC_7_44730,78.08000000000001,68.4,Green,HOTC
HOTC_7_44731,77.18,69.4,Green,HOTC
HOTC_7_44732,81.14,66,Green,HOTC
HOTC_7_44733,85.1,60,Green,HOTC
HOTC_7_44734,84.74000000000001,60.8,Green,HOTC
HOTC_7_44735,80.96000000000001,64.4,Green,HOTC
HOTC_7_44736,81.68,61.8,Green,HOTC
HOTC_7_44737,85.46000000000001,63,Green,HOTC
HOTC_7_44738,76.82,73.8,Green,HOTC
HOTC_7_44739,74.48,68.2,Green,HOTC
HOTC_7_44740,75.38,68.2,Green,HOTC
HOTC_7_44741,78.08000000000001,66.8,Green,HOTC
HOTC_7_44742,81.5,65.4,Green,HOTC
HOTC_7_44743,85.64,63.8,Green,HOTC
HOTC_7_44744,77.9,62.6,Green,HOTC
HOTC_7_44745,79.7,69.8,Green,HOTC
HOTC_7_44746,84.56,70.2,Green,HOTC
HOTC_7_44747,88.88,69,Green,HOTC
HOTC_7_44748,86.53999999999999,72.6,Green,HOTC
HOTC_7_44749,80.42,75.8,Green,HOTC
HOTC_7_44750,82.4,75.8,Green,HOTC
HOTC_7_44751,77,79.2,Green,HOTC
HOTC_7_44752,77.36,85,Green,HOTC
HOTC_7_44753,82.4,86.8,Green,HOTC
HOTC_7_44754,81.14,85,Green,HOTC
HOTC_7_44755,80.06,88.6,Green,HOTC
HOTC_7_44756,82.22,84.8,Green,HOTC
HOTC_7_44757,81.14,88.4,Green,HOTC
HOTC_7_44758,86.9,88.6,Green,HOTC
HOTC_7_44759,78.08000000000001,86.2,Green,HOTC
HOTC_7_44760,78.80000000000001,88,Green,HOTC
HOTC_8_44235,NA,NA,NA,HOTC
HOTC_8_44236,NA,NA,NA,HOTC
HOTC_8_44237,NA,NA,NA,HOTC
HOTC_8_44238,69.08000000000001,NA,NA,HOTC
HOTC_8_44239,NA,NA,NA,HOTC
HOTC_8_44240,NA,NA,NA,HOTC
HOTC_8_44241,NA,NA,NA,HOTC
HOTC_8_44242,NA,NA,NA,HOTC
HOTC_8_44243,NA,NA,NA,HOTC
HOTC_8_44244,NA,NA,NA,HOTC
HOTC_8_44245,NA,NA,NA,HOTC
HOTC_8_44246,NA,NA,NA,HOTC
HOTC_8_44247,NA,NA,NA,HOTC
HOTC_8_44248,NA,NA,NA,HOTC
HOTC_8_44249,NA,NA,NA,HOTC
HOTC_8_44250,NA,NA,NA,HOTC
HOTC_8_44251,NA,NA,NA,HOTC
HOTC_8_44252,80.24000000000001,NA,NA,HOTC
HOTC_8_44253,79.7,70.4,Green,HOTC
HOTC_8_44254,79.7,55.8,Yellow,HOTC
HOTC_8_44255,80.06,51.4,Yellow,HOTC
HOTC_8_44256,78.25999999999999,69,Green,HOTC
HOTC_8_44257,78.25999999999999,59.2,Green,HOTC
HOTC_8_44258,78.08000000000001,48.4,Yellow,HOTC
HOTC_8_44259,77.18,44.6,Yellow,HOTC
HOTC_8_44260,76.28,42.6,Yellow,HOTC
HOTC_8_44261,76.46000000000001,48.6,Yellow,HOTC
HOTC_8_44262,76.46000000000001,41.6,Yellow,HOTC
HOTC_8_44263,76.82,33.6,Red,HOTC
HOTC_8_44264,77,35,Red,HOTC
HOTC_8_44265,77.36,34,Red,HOTC
HOTC_8_44266,77.18,28.8,Red,HOTC
HOTC_8_44267,77.18,21,Red,HOTC
HOTC_8_44268,77.18,17.4,Red,HOTC
HOTC_8_44269,76.82,8.6,Red,HOTC
HOTC_8_44270,76.64,15.6,Red,HOTC
HOTC_8_44271,76.28,10.4,Red,HOTC
HOTC_8_44272,76.1,12.6,Red,HOTC
HOTC_8_44273,74.66,17,Red,HOTC
HOTC_8_44274,73.94,11.6,Red,HOTC
HOTC_8_44275,74.12,18.2,Red,HOTC
HOTC_8_44276,74.30000000000001,19,Red,HOTC
HOTC_8_44277,73.94,20.8,Red,HOTC
HOTC_8_44278,71.96000000000001,35,Red,HOTC
HOTC_8_44279,72.86,36.6,Red,HOTC
HOTC_8_44280,71.42,30.6,Red,HOTC
HOTC_8_44281,71.06,38,Red,HOTC
HOTC_8_44282,73.4,32.8,Red,HOTC
HOTC_8_44283,70.34,43.2,Yellow,HOTC
HOTC_8_44284,69.98,34.4,Red,HOTC
HOTC_8_44285,70.7,40.2,Yellow,HOTC
HOTC_8_44286,70.16,34.8,Red,HOTC
HOTC_8_44287,68.18,37.8,Red,HOTC
HOTC_8_44288,68.72,38.6,Red,HOTC
HOTC_8_44289,69.98,48.4,Yellow,HOTC
HOTC_8_44290,73.03999999999999,54.4,Yellow,HOTC
HOTC_8_44291,72.68,52,Yellow,HOTC
HOTC_8_44292,74.84,62,Green,HOTC
HOTC_8_44293,76.1,53.4,Yellow,HOTC
HOTC_8_44294,68.72,60.2,Green,HOTC
HOTC_8_44295,73.03999999999999,51.4,Yellow,HOTC
HOTC_8_44296,70.52,49.4,Yellow,HOTC
HOTC_8_44297,71.42,46.2,Yellow,HOTC
HOTC_8_44298,71.6,53.6,Yellow,HOTC
HOTC_8_44299,67.46000000000001,57.2,Yellow,HOTC
HOTC_8_44300,70.34,54.6,Yellow,HOTC
HOTC_8_44301,70.34,60.4,Green,HOTC
HOTC_8_44302,68.72,64,Green,HOTC
HOTC_8_44303,67.82,68,Green,HOTC
HOTC_8_44304,69.80000000000001,68.6,Green,HOTC
HOTC_8_44305,69.08000000000001,63.2,Green,HOTC
HOTC_8_44306,68.72,63,Green,HOTC
HOTC_8_44307,68.9,58.6,Yellow,HOTC
HOTC_8_44308,68.53999999999999,61.6,Green,HOTC
HOTC_8_44309,68.9,60.8,Green,HOTC
HOTC_8_44310,67.46000000000001,60.6,Green,HOTC
HOTC_8_44311,69.44,57.6,Yellow,HOTC
HOTC_8_44312,73.03999999999999,65.4,Green,HOTC
HOTC_8_44313,75.92,58.6,Yellow,HOTC
HOTC_8_44314,72.86,68,Green,HOTC
HOTC_8_44315,70.52,67.4,Green,HOTC
HOTC_8_44316,71.06,68,Green,HOTC
HOTC_8_44317,73.22,59,Yellow,HOTC
HOTC_8_44318,71.06,55.2,Yellow,HOTC
HOTC_8_44319,74.30000000000001,56.2,Yellow,HOTC
HOTC_8_44320,68.9,66.8,Green,HOTC
HOTC_8_44321,68.53999999999999,71.6,Green,HOTC
HOTC_8_44322,68.18,71.8,Green,HOTC
HOTC_8_44323,68.9,70.6,Green,HOTC
HOTC_8_44324,NA,79,Green,HOTC
HOTC_8_44325,NA,80.6,Green,HOTC
HOTC_8_44326,68.18,73.6,Green,HOTC
HOTC_8_44327,67.28,75.8,Green,HOTC
HOTC_8_44328,68.18,80.2,Green,HOTC
HOTC_8_44329,68.9,80.6,Green,HOTC
HOTC_8_44330,69.25999999999999,82.6,Green,HOTC
HOTC_8_44331,68.18,84.6,Green,HOTC
HOTC_8_44332,72.32,81.8,Green,HOTC
HOTC_8_44333,72.5,84,Green,HOTC
HOTC_8_44334,71.78,83.2,Green,HOTC
HOTC_8_44335,74.66,82,Green,HOTC
HOTC_8_44336,77.18,79.8,Green,HOTC
HOTC_8_44337,77.18,82.6,Green,HOTC
HOTC_8_44338,78.25999999999999,82.8,Green,HOTC
HOTC_8_44339,79.52,86,Green,HOTC
HOTC_8_44340,79.88,86.8,Green,HOTC
HOTC_8_44341,80.06,87,Green,HOTC
HOTC_8_44342,77.36,87.2,Green,HOTC
HOTC_8_44343,74.66,88.6,Green,HOTC
HOTC_8_44344,68.9,90.8,Green,HOTC
HOTC_8_44345,65.30000000000001,92.6,Green,HOTC
HOTC_8_44346,68.36,93.2,Green,HOTC
HOTC_8_44347,71.24000000000001,91.4,Green,HOTC
HOTC_8_44348,69.62,91.8,Green,HOTC
HOTC_8_44349,70.16,92.2,Green,HOTC
HOTC_8_44350,73.22,90.8,Green,HOTC
HOTC_8_44351,77.36,92,Green,HOTC
HOTC_8_44352,79.34,92,Green,HOTC
HOTC_8_44353,78.98,90.2,Green,HOTC
HOTC_8_44354,78.25999999999999,91.2,Green,HOTC
HOTC_8_44355,76.46000000000001,90.2,Green,HOTC
HOTC_8_44356,78.98,93.6,Green,HOTC
HOTC_8_44357,81.86,94.4,Green,HOTC
HOTC_8_44358,84.56,93,Green,HOTC
HOTC_8_44359,87.08000000000001,92.6,Green,HOTC
HOTC_8_44360,83.12,92,Green,HOTC
HOTC_8_44361,81.86,93.2,Green,HOTC
HOTC_8_44362,78.08000000000001,93,Green,HOTC
HOTC_8_44363,78.25999999999999,93.8,Green,HOTC
HOTC_8_44364,82.03999999999999,93.4,Green,HOTC
HOTC_8_44365,88.16,94.6,Green,HOTC
HOTC_8_44366,82.94,95.4,Green,HOTC
HOTC_8_44367,85.82,96.8,Green,HOTC
HOTC_8_44368,74.30000000000001,96,Green,HOTC
HOTC_8_44369,68.45,92,Green,HOTC
HOTC_8_44370,75.65,92,Green,HOTC
HOTC_8_44371,78.35,92.5,Green,HOTC
HOTC_8_44372,80.6,NA,NA,HOTC
HOTC_8_44373,NA,NA,NA,HOTC
HOTC_8_44374,NA,NA,NA,HOTC
HOTC_8_44375,NA,NA,NA,HOTC
HOTC_8_44376,NA,NA,NA,HOTC
HOTC_8_44377,NA,NA,NA,HOTC
HOTC_8_44378,NA,NA,NA,HOTC
HOTC_8_44379,NA,NA,NA,HOTC
HOTC_8_44380,NA,NA,NA,HOTC
HOTC_8_44381,NA,NA,NA,HOTC
HOTC_8_44382,NA,NA,NA,HOTC
HOTC_8_44383,NA,NA,NA,HOTC
HOTC_8_44384,NA,NA,NA,HOTC
HOTC_8_44385,NA,NA,NA,HOTC
HOTC_8_44386,NA,NA,NA,HOTC
HOTC_8_44387,NA,NA,NA,HOTC
HOTC_8_44388,NA,NA,NA,HOTC
HOTC_8_44389,NA,NA,NA,HOTC
HOTC_8_44390,63.31999999999999,NA,NA,HOTC
HOTC_8_44391,NA,NA,NA,HOTC
HOTC_8_44392,NA,NA,NA,HOTC
HOTC_8_44393,NA,NA,NA,HOTC
HOTC_8_44394,NA,NA,NA,HOTC
HOTC_8_44395,NA,NA,NA,HOTC
HOTC_8_44396,NA,NA,NA,HOTC
HOTC_8_44397,NA,NA,NA,HOTC
HOTC_8_44398,NA,NA,NA,HOTC
HOTC_8_44399,NA,NA,NA,HOTC
HOTC_8_44400,NA,NA,NA,HOTC
HOTC_8_44401,NA,NA,NA,HOTC
HOTC_8_44402,NA,NA,NA,HOTC
HOTC_8_44403,NA,NA,NA,HOTC
HOTC_8_44404,NA,NA,NA,HOTC
HOTC_8_44405,NA,NA,NA,HOTC
HOTC_8_44406,NA,NA,NA,HOTC
HOTC_8_44407,NA,NA,NA,HOTC
HOTC_8_44408,NA,NA,NA,HOTC
HOTC_8_44409,NA,NA,NA,HOTC
HOTC_8_44410,NA,NA,NA,HOTC
HOTC_8_44411,NA,NA,NA,HOTC
HOTC_8_44412,NA,NA,NA,HOTC
HOTC_8_44413,NA,NA,NA,HOTC
HOTC_8_44414,NA,NA,NA,HOTC
HOTC_8_44415,NA,NA,NA,HOTC
HOTC_8_44416,NA,NA,NA,HOTC
HOTC_8_44417,NA,NA,NA,HOTC
HOTC_8_44418,NA,NA,NA,HOTC
HOTC_8_44419,NA,NA,NA,HOTC
HOTC_8_44420,NA,NA,NA,HOTC
HOTC_8_44421,NA,NA,NA,HOTC
HOTC_8_44422,NA,NA,NA,HOTC
HOTC_8_44423,NA,NA,NA,HOTC
HOTC_8_44424,NA,NA,NA,HOTC
HOTC_8_44425,NA,NA,NA,HOTC
HOTC_8_44426,NA,NA,NA,HOTC
HOTC_8_44427,NA,NA,NA,HOTC
HOTC_8_44428,NA,NA,NA,HOTC
HOTC_8_44429,NA,NA,NA,HOTC
HOTC_8_44430,NA,NA,NA,HOTC
HOTC_8_44431,NA,NA,NA,HOTC
HOTC_8_44432,NA,NA,NA,HOTC
HOTC_8_44433,NA,NA,NA,HOTC
HOTC_8_44434,NA,NA,NA,HOTC
HOTC_8_44435,NA,NA,NA,HOTC
HOTC_8_44436,NA,NA,NA,HOTC
HOTC_8_44437,NA,NA,NA,HOTC
HOTC_8_44438,NA,NA,NA,HOTC
HOTC_8_44439,NA,NA,NA,HOTC
HOTC_8_44440,NA,NA,NA,HOTC
HOTC_8_44441,NA,NA,NA,HOTC
HOTC_8_44442,NA,NA,NA,HOTC
HOTC_8_44443,NA,NA,NA,HOTC
HOTC_8_44444,NA,NA,NA,HOTC
HOTC_8_44445,NA,NA,NA,HOTC
HOTC_8_44446,NA,NA,NA,HOTC
HOTC_8_44447,NA,NA,NA,HOTC
HOTC_8_44448,81.86,NA,NA,HOTC
HOTC_8_44449,80.96000000000001,92,Green,HOTC
HOTC_8_44450,81.32,77.4,Green,HOTC
HOTC_8_44451,81.86,76.4,Green,HOTC
HOTC_8_44452,82.4,86.5,Green,HOTC
HOTC_8_44453,84.42500000000001,84.75,Green,HOTC
HOTC_8_44454,82.58000000000001,74.25,Green,HOTC
HOTC_8_44455,81.95,67.25,Green,HOTC
HOTC_8_44456,83.075,62.25,Green,HOTC
HOTC_8_44457,83.525,58.5,Yellow,HOTC
HOTC_8_44458,82.625,56.25,Yellow,HOTC
HOTC_8_44459,83.30000000000001,64.5,Green,HOTC
HOTC_8_44460,80.375,64.5,Green,HOTC
HOTC_8_44461,78.125,78.25,Green,HOTC
HOTC_8_44462,78.125,83,Green,HOTC
HOTC_8_44463,78.80000000000001,78,Green,HOTC
HOTC_8_44464,78.575,74.25,Green,HOTC
HOTC_8_44465,78.575,77.5,Green,HOTC
HOTC_8_44466,81.05000000000001,80.25,Green,HOTC
HOTC_8_44467,81.05000000000001,81.75,Green,HOTC
HOTC_8_44468,80.375,83.5,Green,HOTC
HOTC_8_44469,79.7,79,Green,HOTC
HOTC_8_44470,78.80000000000001,80.25,Green,HOTC
HOTC_8_44471,76.775,83.25,Green,HOTC
HOTC_8_44472,76.1,81.25,Green,HOTC
HOTC_8_44473,75.65,80,Green,HOTC
HOTC_8_44474,75.42500000000001,74.75,Green,HOTC
HOTC_8_44475,75.2,78,Green,HOTC
HOTC_8_44476,74.975,69.5,Green,HOTC
HOTC_8_44477,77.225,66.5,Green,HOTC
HOTC_8_44478,78.80000000000001,76,Green,HOTC
HOTC_8_44479,80.15,74.5,Green,HOTC
HOTC_8_44480,77.225,69.75,Green,HOTC
HOTC_8_44481,75.2,61.75,Green,HOTC
HOTC_8_44482,76.775,61,Green,HOTC
HOTC_8_44483,76.325,58,Yellow,HOTC
HOTC_8_44484,74.30000000000001,45,Yellow,HOTC
HOTC_8_44485,72.95,31,Red,HOTC
HOTC_8_44486,73.4,34,Red,HOTC
HOTC_8_44487,73.625,31,Red,HOTC
HOTC_8_44488,72.5,34.75,Red,HOTC
HOTC_8_44489,74.075,45.25,Yellow,HOTC
HOTC_8_44490,70.475,53.75,Yellow,HOTC
HOTC_8_44491,69.98,39.6,Red,HOTC
HOTC_8_44492,69.08000000000001,37.6,Red,HOTC
HOTC_8_44493,72.68,46.4,Yellow,HOTC
HOTC_8_44494,67.82,44.2,Yellow,HOTC
HOTC_8_44495,69.80000000000001,34.8,Red,HOTC
HOTC_8_44496,69.25999999999999,37,Red,HOTC
HOTC_8_44497,67.46000000000001,47.8,Yellow,HOTC
HOTC_8_44498,67.28,42,Yellow,HOTC
HOTC_8_44499,66.74000000000001,38.6,Red,HOTC
HOTC_8_44500,68.53999999999999,33.2,Red,HOTC
HOTC_8_44501,68.72,27.4,Red,HOTC
HOTC_8_44502,68.53999999999999,28.4,Red,HOTC
HOTC_8_44503,68.72,27.6,Red,HOTC
HOTC_8_44504,68.36,30,Red,HOTC
HOTC_8_44505,68.72,29.4,Red,HOTC
HOTC_8_44506,68.72,30.8,Red,HOTC
HOTC_8_44507,68.72,34.6,Red,HOTC
HOTC_8_44508,69.08000000000001,45.2,Yellow,HOTC
HOTC_8_44509,67.1,48,Yellow,HOTC
HOTC_8_44510,68,48,Yellow,HOTC
HOTC_8_44511,67.64,46,Yellow,HOTC
HOTC_8_44512,66.92,45.6,Yellow,HOTC
HOTC_8_44513,68.18,36.2,Red,HOTC
HOTC_8_44514,67.1,39.6,Red,HOTC
HOTC_8_44515,68.18,48.2,Yellow,HOTC
HOTC_8_44516,68.9,59.8,Green,HOTC
HOTC_8_44517,70.16,44.6,Yellow,HOTC
HOTC_8_44518,68.9,29.6,Red,HOTC
HOTC_8_44519,67.82,28.2,Red,HOTC
HOTC_8_44520,69.08000000000001,29,Red,HOTC
HOTC_8_44521,68.72,28.6,Red,HOTC
HOTC_8_44522,67.46000000000001,29.8,Red,HOTC
HOTC_8_44523,66.38,26.8,Red,HOTC
HOTC_8_44524,66.92,32.8,Red,HOTC
HOTC_8_44525,68.36,25.6,Red,HOTC
HOTC_8_44526,68.36,23.2,Red,HOTC
HOTC_8_44527,68.36,26.2,Red,HOTC
HOTC_8_44528,68.36,26,Red,HOTC
HOTC_8_44529,68,28.2,Red,HOTC
HOTC_8_44530,66.2,37.6,Red,HOTC
HOTC_8_44531,64.58000000000001,50.4,Yellow,HOTC
HOTC_8_44532,67.46000000000001,53.2,Yellow,HOTC
HOTC_8_44533,70.16,47,Yellow,HOTC
HOTC_8_44534,68.72,46.8,Yellow,HOTC
HOTC_8_44535,69.62,47.6,Yellow,HOTC
HOTC_8_44536,68.53999999999999,50,Yellow,HOTC
HOTC_8_44537,66.38,49.2,Yellow,HOTC
HOTC_8_44538,66.56,44.2,Yellow,HOTC
HOTC_8_44539,67.28,54,Yellow,HOTC
HOTC_8_44540,70.52,59.8,Green,HOTC
HOTC_8_44541,68.18,63,Green,HOTC
HOTC_8_44542,68,64.2,Green,HOTC
HOTC_8_44543,68.53999999999999,70.2,Green,HOTC
HOTC_8_44544,69.62,72.8,Green,HOTC
HOTC_8_44545,71.6,74.8,Green,HOTC
HOTC_8_44546,68.53999999999999,74.6,Green,HOTC
HOTC_8_44547,68.72,74.6,Green,HOTC
HOTC_8_44548,68.36,75,Green,HOTC
HOTC_8_44549,68.36,75,Green,HOTC
HOTC_8_44550,67.28,73.8,Green,HOTC
HOTC_8_44551,67.82,79.6,Green,HOTC
HOTC_8_44552,68,75.6,Green,HOTC
HOTC_8_44553,67.46000000000001,81,Green,HOTC
HOTC_8_44554,69.25999999999999,79.4,Green,HOTC
HOTC_8_44555,68.53999999999999,84.4,Green,HOTC
HOTC_8_44556,65.48,83.6,Green,HOTC
HOTC_8_44557,68.9,86,Green,HOTC
HOTC_8_44558,66.74000000000001,87,Green,HOTC
HOTC_8_44559,66.92,81.6,Green,HOTC
HOTC_8_44560,67.1,82.8,Green,HOTC
HOTC_8_44561,69.44,82.2,Green,HOTC
HOTC_8_44562,67.1,78.4,Green,HOTC
HOTC_8_44563,67.46000000000001,76.2,Green,HOTC
HOTC_8_44564,67.28,78.8,Green,HOTC
HOTC_8_44565,67.64,80.2,Green,HOTC
HOTC_8_44566,67.64,83.6,Green,HOTC
HOTC_8_44567,65.12,83,Green,HOTC
HOTC_8_44568,64.58000000000001,85.2,Green,HOTC
HOTC_8_44569,66.2,87.6,Green,HOTC
HOTC_8_44570,67.82,86.2,Green,HOTC
HOTC_8_44571,66.2,87.6,Green,HOTC
HOTC_8_44572,65.84,88.6,Green,HOTC
HOTC_8_44573,66.74000000000001,90.4,Green,HOTC
HOTC_8_44574,67.28,87.2,Green,HOTC
HOTC_8_44575,67.28,89,Green,HOTC
HOTC_8_44576,67.82,84.25,Green,HOTC
HOTC_8_44577,67.82,87,Green,HOTC
HOTC_8_44578,67.46000000000001,89.8,Green,HOTC
HOTC_8_44579,66.74000000000001,91.6,Green,HOTC
HOTC_8_44580,66.56,91,Green,HOTC
HOTC_8_44581,65.12,90.2,Green,HOTC
HOTC_8_44582,63.86,90.2,Green,HOTC
HOTC_8_44583,64.75999999999999,91.2,Green,HOTC
HOTC_8_44584,66.56,90,Green,HOTC
HOTC_8_44585,65.30000000000001,92.4,Green,HOTC
HOTC_8_44586,65.84,92,Green,HOTC
HOTC_8_44587,63.68000000000001,91.4,Green,HOTC
HOTC_8_44588,64.94,93.4,Green,HOTC
HOTC_8_44589,65.84,94,Green,HOTC
HOTC_8_44590,64.03999999999999,94,Green,HOTC
HOTC_8_44591,65.66,89.8,Green,HOTC
HOTC_8_44592,65.66,94.6,Green,HOTC
HOTC_8_44593,65.12,95.4,Green,HOTC
HOTC_8_44594,65.84,94.6,Green,HOTC
HOTC_8_44595,64.22,94.4,Green,HOTC
HOTC_8_44596,63.5,94.4,Green,HOTC
HOTC_8_44597,62.06,94,Green,HOTC
HOTC_8_44598,62.96,95,Green,HOTC
HOTC_8_44599,64.22,96.8,Green,HOTC
HOTC_8_44600,64.22,94.75,Green,HOTC
HOTC_8_44601,64.22,94.6,Green,HOTC
HOTC_8_44602,63.68000000000001,94.8,Green,HOTC
HOTC_8_44603,61.88,93,Green,HOTC
HOTC_8_44604,64.22,94.2,Green,HOTC
HOTC_8_44605,62.96,93.6,Green,HOTC
HOTC_8_44606,63.68000000000001,94.4,Green,HOTC
HOTC_8_44607,64.58000000000001,95.8,Green,HOTC
HOTC_8_44608,66.2,95.8,Green,HOTC
HOTC_8_44609,64.03999999999999,95.8,Green,HOTC
HOTC_8_44610,63.31999999999999,94.2,Green,HOTC
HOTC_8_44611,64.75999999999999,95.8,Green,HOTC
HOTC_8_44612,64.22,94.4,Green,HOTC
HOTC_8_44613,66.2,94.4,Green,HOTC
HOTC_8_44614,64.75999999999999,93.2,Green,HOTC
HOTC_8_44615,61.88,91.4,Green,HOTC
HOTC_8_44616,62.24,89.6,Green,HOTC
HOTC_8_44617,60.44,93.2,Green,HOTC
HOTC_8_44618,60.980000000000004,92.8,Green,HOTC
HOTC_8_44619,61.7,95.2,Green,HOTC
HOTC_8_44620,62.6,91.8,Green,HOTC
HOTC_8_44621,64.58000000000001,94.6,Green,HOTC
HOTC_8_44622,66.38,93.8,Green,HOTC
HOTC_8_44623,62.96,93,Green,HOTC
HOTC_8_44624,62.6,93.8,Green,HOTC
HOTC_8_44625,66.74000000000001,95.6,Green,HOTC
HOTC_8_44626,63.31999999999999,93.4,Green,HOTC
HOTC_8_44627,61.34,94,Green,HOTC
HOTC_8_44628,60.8,93.2,Green,HOTC
HOTC_8_44629,59.540000000000006,94.8,Green,HOTC
HOTC_8_44630,59.540000000000006,98.6,Green,HOTC
HOTC_8_44631,49.28,97.4,Green,HOTC
HOTC_8_44632,48.2,97.8,Green,HOTC
HOTC_8_44633,51.26,97.8,Green,HOTC
HOTC_8_44634,48.379999999999995,NA,NA,HOTC
HOTC_8_44635,NA,NA,NA,HOTC
HOTC_8_44636,NA,NA,NA,HOTC
HOTC_8_44637,NA,NA,NA,HOTC
HOTC_8_44638,NA,NA,NA,HOTC
HOTC_8_44639,NA,NA,NA,HOTC
HOTC_8_44640,NA,NA,NA,HOTC
HOTC_8_44641,NA,NA,NA,HOTC
HOTC_8_44642,62.96,NA,NA,HOTC
HOTC_8_44643,63.31999999999999,98.4,Green,HOTC
HOTC_8_44644,59.900000000000006,98.4,Green,HOTC
HOTC_8_44645,60.44,97.4,Green,HOTC
HOTC_8_44646,59.540000000000006,97.4,Green,HOTC
HOTC_8_44647,60.26,97,Green,HOTC
HOTC_8_44648,60.8,98,Green,HOTC
HOTC_8_44649,64.03999999999999,97.4,Green,HOTC
HOTC_8_44650,78.98,98,Green,HOTC
HOTC_8_44651,79.16,99,Green,HOTC
HOTC_8_44652,78.98,97.4,Green,HOTC
HOTC_8_44653,79.16,97.2,Green,HOTC
HOTC_8_44654,79.52,93.2,Green,HOTC
HOTC_8_44655,79.7,94.75,Green,HOTC
HOTC_8_44656,79.7,91.5,Green,HOTC
HOTC_8_44657,79.025,92.75,Green,HOTC
HOTC_8_44658,78.125,94.75,Green,HOTC
HOTC_8_44659,76.775,97.25,Green,HOTC
HOTC_8_44660,78.35,96.25,Green,HOTC
HOTC_8_44661,79.92500000000001,90.5,Green,HOTC
HOTC_8_44662,78.575,87.25,Green,HOTC
HOTC_8_44663,79.7,81,Green,HOTC
HOTC_8_44664,79.025,84.5,Green,HOTC
HOTC_8_44665,76.55000000000001,93.25,Green,HOTC
HOTC_8_44666,76.775,90.5,Green,HOTC
HOTC_8_44667,75.875,92.5,Green,HOTC
HOTC_8_44668,75.2,89.5,Green,HOTC
HOTC_8_44669,74.75,93.25,Green,HOTC
HOTC_8_44670,74.75,91.25,Green,HOTC
HOTC_8_44671,74.75,79.25,Green,HOTC
HOTC_8_44672,76.775,79.25,Green,HOTC
HOTC_8_44673,78.35,82,Green,HOTC
HOTC_8_44674,78.35,89.5,Green,HOTC
HOTC_8_44675,76.325,90,Green,HOTC
HOTC_8_44676,74.975,75.25,Green,HOTC
HOTC_8_44677,72.95,65.25,Green,HOTC
HOTC_8_44678,74.075,68.75,Green,HOTC
HOTC_8_44679,74.75,54,Yellow,HOTC
HOTC_8_44680,75.42500000000001,59.5,Green,HOTC
HOTC_8_44681,75.2,76.5,Green,HOTC
HOTC_8_44682,75.42500000000001,65,Green,HOTC
HOTC_8_44683,73.85,57,Yellow,HOTC
HOTC_8_44684,73.625,65.5,Green,HOTC
HOTC_8_44685,73.625,48,Yellow,HOTC
HOTC_8_44686,72.275,52.75,Yellow,HOTC
HOTC_8_44687,73.17500000000001,50,Yellow,HOTC
HOTC_8_44688,73.625,50.25,Yellow,HOTC
HOTC_8_44689,74.075,49.75,Yellow,HOTC
HOTC_8_44690,77.67500000000001,60.25,Green,HOTC
